	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
152	8	0.00711181211698109	0.0424800332156635	0	0	0	0.00711181211698109	0.0424800332156635	LMMNoCorrection	20000	A7	1440	1440	0	300	0.2	LAT	PS
153	9	-0.0677598234877083	-0.128789796284722	0	0.5	1	-0.0677598234877083	-0.128789796284722	10	20000	A7	1440	1440	0	300	0.2	DIAG	LAT
154	10	-0.0813487781350694	-0.0228300694791659	0	0	0.5	-0.0813487781350694	-0.0228300694791659	FGr	20000	A7	1440	1440	0	300	0.2	DIAG	LAT
155	11	-0.0981952130458333	-0.173942383020835	0	0	0	-0.0981952130458333	-0.173942383020835	NoCorrection	20000	A7	1440	1440	0	300	0.2	DIAG	LAT
156	12	-0.0872395677552084	-0.145752021770834	0	0	0	-0.0872395677552084	-0.145752021770834	LMMNoCorrection	20000	A7	1440	1440	0	300	0.2	DIAG	LAT
157	13	-0.00449953862814815	-0.00511781577353397	0	0	0.5	-0.00449953862814815	-0.00511781577353397	10	20000	A7	1440	1440	0	300	0.2	DIAG	PS
158	14	-0.00460552958869598	9.23468132715736e-05	0	0.5	1	-0.00460552958869598	9.23468132715736e-05	FGr	20000	A7	1440	1440	0	300	0.2	DIAG	PS
159	15	-0.00719002293765432	-0.021752795935571	0	0	0	-0.00719002293765432	-0.021752795935571	NoCorrection	20000	A7	1440	1440	0	300	0.2	DIAG	PS
160	16	-0.00633749151741898	-0.0144747905381945	0	0	0	-0.00633749151741898	-0.0144747905381945	LMMNoCorrection	20000	A7	1440	1440	0	300	0.2	DIAG	PS
161	17	-0.116607288284722	-0.292516358888889	0	0	0	-0.116607288284722	-0.292516358888889	10	20000	A7	1440	1440	0	300	0.2	PS	LAT
162	18	-0.132206736872569	-0.346055181944444	0	0	0	-0.132206736872569	-0.346055181944444	FGr	20000	A7	1440	1440	0	300	0.2	PS	LAT
163	19	-0.115074952634375	-0.233811354340277	0	0	0	-0.115074952634375	-0.233811354340277	NoCorrection	20000	A7	1440	1440	0	300	0.2	PS	LAT
164	20	-0.115074449650694	-0.233810510138889	0	0	0	-0.115074449650694	-0.233810510138889	LMMNoCorrection	20000	A7	1440	1440	0	300	0.2	PS	LAT
165	21	0.000225991533526234	0.00638681671682105	0	1	0.5	0.000225991533526234	0.00638681671682105	10	20000	A7	1440	1440	0	300	0.2	PS	PS
