	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
76	8	0.0969400855111111	0.529316095590278	0	0.1	0	0.0969400855111111	0.529316095590278	LMMNoCorrection	13000	A5	1440	1440	0	13000		LAT	LAT
77	9	0.0907565334489584	0.484570934236112	0	0	0	0.0907565334489584	0.484570934236112	LMMNoCorrection	12000	A5	1440	1440	0	12000		LAT	LAT
78	10	0.0686084381354166	0.579147755208333	0	0.1	0	0.0686084381354166	0.579147755208333	LMMNoCorrection	11000	A5	1440	1440	0	11000		LAT	LAT
79	11	-0.00634787124166717	0.456543127534723	0	1	0	-0.00634787124166717	0.456543127534723	LMMNoCorrection	10000	A5	1440	1440	0	10000		LAT	LAT
80	12	0.0564149136562501	0.697477787847221	0	0	0	0.0564149136562501	0.697477787847221	LMMNoCorrection	9000	A5	1440	1440	0	9000		LAT	LAT
81	13	0.108405230460069	0.758123570763889	0	0	0	0.108405230460069	0.758123570763889	LMMNoCorrection	8000	A5	1440	1440	0	8000		LAT	LAT
82	14	0.127881752026528	0.447179711354167	0	0	0	0.127881752026528	0.447179711354167	LMMNoCorrection	7000	A5	1440	1440	0	7000		LAT	LAT
83	15	0.137463959746528	0.390988983125	0	0	0	0.137463959746528	0.390988983125	LMMNoCorrection	6000	A5	1440	1440	0	6000		LAT	LAT
84	16	0.0810680284062501	0.532980271701389	0	0	0	0.0810680284062501	0.532980271701389	LMMNoCorrection	4000	A5	1440	1440	0	4000		LAT	LAT
85	17	0.0602526813402778	0.4449842	0	0.2	0	0.0602526813402778	0.4449842	LMMNoCorrection	2000	A5	1440	1440	0	2000		LAT	LAT
86	1	0.150577486886805	0.807697795104167	0	0	0	0.150577486886805	0.807697795104167	LMMNoCorrection	20000	A6	1440	1440	0	20000		LAT	LAT
87	2	0.175151431325694	1.00976898420139	0	0	0	0.175151431325694	1.00976898420139	LMMNoCorrection	19000	A6	1440	1440	0	19000		LAT	LAT
88	3	0.117228266787153	0.970073245972221	0	0.1	0	0.117228266787153	0.970073245972221	LMMNoCorrection	18000	A6	1440	1440	0	18000		LAT	LAT
89	4	0.121119836644445	0.947534447083333	0	0.1	0	0.121119836644445	0.947534447083333	LMMNoCorrection	17000	A6	1440	1440	0	17000		LAT	LAT
90	5	0.0657855872003821	0.44580389625	0	0.5	0	0.0657855872003821	0.44580389625	LMMNoCorrection	16000	A6	1440	1440	0	16000		LAT	LAT
91	6	0.0207165303684026	0.537523804722222	0	0.7	0	0.0207165303684026	0.537523804722222	LMMNoCorrection	15000	A6	1440	1440	0	15000		LAT	LAT
92	7	0.139700513696528	0.632792320034722	0	0	0	0.139700513696528	0.632792320034722	LMMNoCorrection	14000	A6	1440	1440	0	14000		LAT	LAT
93	8	0.124356807547569	0.940590340972222	0	0	0	0.124356807547569	0.940590340972222	LMMNoCorrection	13000	A6	1440	1440	0	13000		LAT	LAT
94	9	0.167060623697917	0.834956497048612	0	0	0	0.167060623697917	0.834956497048612	LMMNoCorrection	12000	A6	1440	1440	0	12000		LAT	LAT
95	10	0.0581449975569444	0.669399722881943	0	0.3	0	0.0581449975569444	0.669399722881943	LMMNoCorrection	11000	A6	1440	1440	0	11000		LAT	LAT
96	11	0.106730026147917	0.880873436527779	0	0	0	0.106730026147917	0.880873436527779	LMMNoCorrection	10000	A6	1440	1440	0	10000		LAT	LAT
97	12	0.0614713962923611	0.673623779131944	0	0.1	0	0.0614713962923611	0.673623779131944	LMMNoCorrection	9000	A6	1440	1440	0	9000		LAT	LAT
98	13	0.0988501414520831	0.71237996986111	0	0	0	0.0988501414520831	0.71237996986111	LMMNoCorrection	8000	A6	1440	1440	0	8000		LAT	LAT
99	14	0.0686181381631945	0.452205374756944	0	0	0	0.0686181381631945	0.452205374756944	LMMNoCorrection	7000	A6	1440	1440	0	7000		LAT	LAT
100	15	0.0871666041104168	0.626225481006943	0	0	0	0.0871666041104168	0.626225481006943	LMMNoCorrection	6000	A6	1440	1440	0	6000		LAT	LAT
101	16	0.0514035199017361	0.441259043645833	0	0.1	0	0.0514035199017361	0.441259043645833	LMMNoCorrection	4000	A6	1440	1440	0	4000		LAT	LAT
102	17	0.117816648194444	0.402256549305556	0	0	0	0.117816648194444	0.402256549305556	LMMNoCorrection	2000	A6	1440	1440	0	2000		LAT	LAT
103	1	0.180746373678472	0.829648843645834	0	0	0	0.180746373678472	0.829648843645834	LMMNoCorrection	20000	A7	1440	1440	0	20000		LAT	LAT
104	2	0.000974370501319401	0.326345833854167	0	0.9	0	0.000974370501319401	0.326345833854167	LMMNoCorrection	19000	A7	1440	1440	0	19000		LAT	LAT
105	3	0.0517744583093749	0.871269534826389	0	0.3	0	0.0517744583093749	0.871269534826389	LMMNoCorrection	18000	A7	1440	1440	0	18000		LAT	LAT
106	4	0.0689861386924305	0.718464521944444	0	0.3	0	0.0689861386924305	0.718464521944444	LMMNoCorrection	17000	A7	1440	1440	0	17000		LAT	LAT
107	5	0.0543533557380553	1.10689536729167	0	0.4	0	0.0543533557380553	1.10689536729167	LMMNoCorrection	16000	A7	1440	1440	0	16000		LAT	LAT
108	6	0.0895959845395835	0.741112587916666	0	0	0	0.0895959845395835	0.741112587916666	LMMNoCorrection	15000	A7	1440	1440	0	15000		LAT	LAT
109	7	0.111784199291667	0.583051395069444	0	0	0	0.111784199291667	0.583051395069444	LMMNoCorrection	14000	A7	1440	1440	0	14000		LAT	LAT
110	8	0.121812373613889	0.425369717847222	0	0	0	0.121812373613889	0.425369717847222	LMMNoCorrection	13000	A7	1440	1440	0	13000		LAT	LAT
111	9	0.0002350774444442	0.708514518819445	0	1	0	0.0002350774444442	0.708514518819445	LMMNoCorrection	12000	A7	1440	1440	0	12000		LAT	LAT
112	10	0.0233202744999994	0.446507664965278	0	0.5	0	0.0233202744999994	0.446507664965278	LMMNoCorrection	11000	A7	1440	1440	0	11000		LAT	LAT
113	11	0.0359105891704858	0.435570202256944	0	0.2	0	0.0359105891704858	0.435570202256944	LMMNoCorrection	10000	A7	1440	1440	0	10000		LAT	LAT
114	12	0.0737061910624998	0.640241013680556	0	0.1	0	0.0737061910624998	0.640241013680556	LMMNoCorrection	9000	A7	1440	1440	0	9000		LAT	LAT
