	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
74	2	0.0748795803711805	0.0724607293749983	0	0.2	0.8	0.0748795803711805	0.0724607293749983	35	20000	A7	1440	1440	0	20000		LAT	LAT
75	3	0.0747272772352084	0.0293194119097223	0	0.2	0.9	0.0747272772352084	0.0293194119097223	FGr	20000	A7	1440	1440	0	20000		LAT	LAT
76	4	0.239512436984444	1.27727826274306	0	0	0	0.239512436984444	1.27727826274306	NoCorrection	20000	A7	1440	1440	0	20000		LAT	LAT
77	5	-0.0161079459996524	0.0417415860763888	0	0.7	0.7	-0.0161079459996524	0.0417415860763888	10	10000	A7	1440	1440	0	10000		LAT	LAT
78	6	-0.0242153190107636	0.000786666770833296	0	0.5	1	-0.0242153190107636	0.000786666770833296	35	10000	A7	1440	1440	0	10000		LAT	LAT
79	7	-0.0157325587409725	0.109174840208333	0	0.6	0.3	-0.0157325587409725	0.109174840208333	FGr	10000	A7	1440	1440	0	10000		LAT	LAT
80	8	0.0783981457239577	0.866892340520833	0	0.1	0	0.0783981457239577	0.866892340520833	NoCorrection	10000	A7	1440	1440	0	10000		LAT	LAT
81	9	-0.0169977367604167	-0.00988162229166692	0	0.3	0.9	-0.0169977367604167	-0.00988162229166692	10	2000	A7	1440	1440	0	2000		LAT	LAT
82	10	-0.0204426968611111	0.0427999520833333	0	0.5	0.1	-0.0204426968611111	0.0427999520833333	35	2000	A7	1440	1440	0	2000		LAT	LAT
83	11	-0.00116746580347224	0.113120324444445	0	1	0	-0.00116746580347224	0.113120324444445	FGr	2000	A7	1440	1440	0	2000		LAT	LAT
84	12	0.148285414565972	1.16246566770833	0	0	0	0.148285414565972	1.16246566770833	NoCorrection	2000	A7	1440	1440	0	2000		LAT	LAT
85	1	0.114799624055556	0.1048600459375	0	0	0.6	0.114799624055556	0.1048600459375	10	20000	A8	1440	1440	0	20000		LAT	LAT
86	2	0.127891665826389	0.129779120763889	0	0	0.4	0.127891665826389	0.129779120763889	35	20000	A8	1440	1440	0	20000		LAT	LAT
87	3	0.111834855670486	0.121212239027778	0	0	0.5	0.111834855670486	0.121212239027778	FGr	20000	A8	1440	1440	0	20000		LAT	LAT
88	4	0.283315230885625	1.17843477114583	0	0	0	0.283315230885625	1.17843477114583	NoCorrection	20000	A8	1440	1440	0	20000		LAT	LAT
89	5	0.0776621645465286	0.223077232847223	0	0.2	0.1	0.0776621645465286	0.223077232847223	10	10000	A8	1440	1440	0	10000		LAT	LAT
90	6	0.0732750303006945	0.194119999097222	0	0	0.2	0.0732750303006945	0.194119999097222	35	10000	A8	1440	1440	0	10000		LAT	LAT
91	7	0.0979382485993058	0.274575933819445	0	0	0	0.0979382485993058	0.274575933819445	FGr	10000	A8	1440	1440	0	10000		LAT	LAT
92	8	0.250619520680555	1.37140656451389	0	0	0	0.250619520680555	1.37140656451389	NoCorrection	10000	A8	1440	1440	0	10000		LAT	LAT
93	9	0.0212117984374999	0.0882142697916668	0	0.3	0.2	0.0212117984374999	0.0882142697916668	10	2000	A8	1440	1440	0	2000		LAT	LAT
94	10	0.0244197294357638	0.0714580628472235	0	0.1	0.4	0.0244197294357638	0.0714580628472235	35	2000	A8	1440	1440	0	2000		LAT	LAT
95	11	0.0295824802986111	0.134693629652777	0	0	0	0.0295824802986111	0.134693629652777	FGr	2000	A8	1440	1440	0	2000		LAT	LAT
96	12	0.185353686319445	1.135752884375	0	0	0	0.185353686319445	1.135752884375	NoCorrection	2000	A8	1440	1440	0	2000		LAT	LAT
97	1	0.0128144493451388	-0.090281943124999	0	0.9	0.8	0.0128144493451388	-0.090281943124999	10	20000	A9	1440	1440	0	20000		LAT	LAT
98	2	0.00494508616944436	0.0555989022569439	0	0.9	0.7	0.00494508616944436	0.0555989022569439	35	20000	A9	1440	1440	0	20000		LAT	LAT
