	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
73	1	0.0790580165473958	0.0614122412499979	0	0	0.5	0.0790580165473958	0.0614122412499979	10	20000	A5	1440	1440	0	300	0.2	DIAG	LAT
74	2	0.0768446033385419	0.0688990110763899	0	0.5	0.5	0.0768446033385419	0.0688990110763899	FGr	20000	A5	1440	1440	0	300	0.2	DIAG	LAT
75	3	0.0335009855354164	-0.315292497187499	0	0.5	0	0.0335009855354164	-0.315292497187499	NoCorrection	20000	A5	1440	1440	0	300	0.2	DIAG	LAT
76	4	-0.00290270013520099	0.00840887175154315	0	0.5	0.5	-0.00290270013520099	0.00840887175154315	10	20000	A5	1440	1440	0	300	0.2	DIAG	PS
77	5	-0.00315438398074844	-0.00134729615162045	0	0	1	-0.00315438398074844	-0.00134729615162045	FGr	20000	A5	1440	1440	0	300	0.2	DIAG	PS
78	6	-0.00228832722469134	0.00922423653356478	0	0.5	0	-0.00228832722469134	0.00922423653356478	NoCorrection	20000	A5	1440	1440	0	300	0.2	DIAG	PS
79	7	0.09270453415625	0.152145551284722	0	0	1	0.09270453415625	0.152145551284722	10	20000	A5	1440	1440	0	300	0.2	LAT	LAT
80	8	0.0912517419465277	0.149963020104167	0	0	0	0.0912517419465277	0.149963020104167	FGr	20000	A5	1440	1440	0	300	0.2	LAT	LAT
81	9	0.22632270070382	1.20515661864583	0	0	0	0.22632270070382	1.20515661864583	NoCorrection	20000	A5	1440	1440	0	300	0.2	LAT	LAT
82	10	0.000686438525655864	0.00121252479359566	0	1	1	0.000686438525655864	0.00121252479359566	10	20000	A5	1440	1440	0	300	0.2	LAT	PS
83	11	0.00075624999041281	0.00823912625964502	0	0.5	1	0.00075624999041281	0.00823912625964502	FGr	20000	A5	1440	1440	0	300	0.2	LAT	PS
84	12	0.00230788381294367	0.018114888601466	0	0.5	0	0.00230788381294367	0.018114888601466	NoCorrection	20000	A5	1440	1440	0	300	0.2	LAT	PS
85	13	0.0264376285635417	0.292039847083334	0	0.5	0.5	0.0264376285635417	0.292039847083334	10	20000	A5	1440	1440	0	300	0.2	PS	LAT
86	14	0.0248519494736111	0.277206412013889	0	1	0	0.0248519494736111	0.277206412013889	FGr	20000	A5	1440	1440	0	300	0.2	PS	LAT
87	15	0.0826951579670139	0.700706681458333	0	0	0	0.0826951579670139	0.700706681458333	NoCorrection	20000	A5	1440	1440	0	300	0.2	PS	LAT
88	16	0.000106455010474533	-0.00220042941358021	0	1	1	0.000106455010474533	-0.00220042941358021	10	20000	A5	1440	1440	0	300	0.2	PS	PS
89	17	-0.00036002480212192	-0.00607112378665122	0	0.5	0.5	-0.00036002480212192	-0.00607112378665122	FGr	20000	A5	1440	1440	0	300	0.2	PS	PS
90	18	-0.000605216852797073	-0.00713380800154321	0	1	0	-0.000605216852797073	-0.00713380800154321	NoCorrection	20000	A5	1440	1440	0	300	0.2	PS	PS
91	1	-0.145173764248264	0.229692709722223	0	0	0	-0.145173764248264	0.229692709722223	10	20000	A6	1440	1440	0	300	0.2	DIAG	LAT
92	2	-0.160033152985069	0.1244534084375	0	0	1	-0.160033152985069	0.1244534084375	FGr	20000	A6	1440	1440	0	300	0.2	DIAG	LAT
93	3	-0.266936504502708	-0.559195179548612	0	0	0	-0.266936504502708	-0.559195179548612	NoCorrection	20000	A6	1440	1440	0	300	0.2	DIAG	LAT
94	4	0.000205315461940602	0.0129383415432098	0	1	0	0.000205315461940602	0.0129383415432098	10	20000	A6	1440	1440	0	300	0.2	DIAG	PS
95	5	-0.000528390742881921	0.00755457197916658	0	1	0.5	-0.000528390742881921	0.00755457197916658	FGr	20000	A6	1440	1440	0	300	0.2	DIAG	PS
96	6	-0.00369043161640045	-0.0152887917264661	0	0.5	0	-0.00369043161640045	-0.0152887917264661	NoCorrection	20000	A6	1440	1440	0	300	0.2	DIAG	PS
97	7	0.0190956912003471	0.389223049930557	0	1	0	0.0190956912003471	0.389223049930557	10	20000	A6	1440	1440	0	300	0.2	LAT	LAT
98	8	0.0207028053340278	0.420022167361111	0	0.5	0	0.0207028053340278	0.420022167361111	FGr	20000	A6	1440	1440	0	300	0.2	LAT	LAT
99	9	0.253140435232014	1.72704872996528	0	0	0	0.253140435232014	1.72704872996528	NoCorrection	20000	A6	1440	1440	0	300	0.2	LAT	LAT
100	10	0.00237024395958719	0.0225980875733024	0	0.5	0	0.00237024395958719	0.0225980875733024	10	20000	A6	1440	1440	0	300	0.2	LAT	PS
101	11	0.00178013435582561	0.00960506244598762	0	1	0.5	0.00178013435582561	0.00960506244598762	FGr	20000	A6	1440	1440	0	300	0.2	LAT	PS
102	12	0.00655167641396527	0.0384391683468364	0	0	0	0.00655167641396527	0.0384391683468364	NoCorrection	20000	A6	1440	1440	0	300	0.2	LAT	PS
103	13	0.0355289369772572	-0.105835829131944	0	1	0.5	0.0355289369772572	-0.105835829131944	10	20000	A6	1440	1440	0	300	0.2	PS	LAT
104	14	0.0310763572513884	-0.080048109548611	0	0	1	0.0310763572513884	-0.080048109548611	FGr	20000	A6	1440	1440	0	300	0.2	PS	LAT
105	15	0.00545674354999977	-0.234272089201389	0	1	0	0.00545674354999977	-0.234272089201389	NoCorrection	20000	A6	1440	1440	0	300	0.2	PS	LAT
106	16	0.00379901906328895	-0.00460381677662039	0	0	0.5	0.00379901906328895	-0.00460381677662039	10	20000	A6	1440	1440	0	300	0.2	PS	PS
107	17	0.00371682420690584	-0.00943461235146604	0	0.5	0	0.00371682420690584	-0.00943461235146604	FGr	20000	A6	1440	1440	0	300	0.2	PS	PS
108	18	0.00239502913981477	-0.0203263466222994	0	0.5	0	0.00239502913981477	-0.0203263466222994	NoCorrection	20000	A6	1440	1440	0	300	0.2	PS	PS
109	1	0.0520834236434028	0.282830198680555	0	0.5	0	0.0520834236434028	0.282830198680555	10	20000	A7	1440	1440	0	300	0.2	DIAG	LAT
110	2	0.045571424967708	0.196243008923612	0	1	0	0.045571424967708	0.196243008923612	FGr	20000	A7	1440	1440	0	300	0.2	DIAG	LAT
111	3	0.0173101928674307	-0.0750299932291656	0	1	1	0.0173101928674307	-0.0750299932291656	NoCorrection	20000	A7	1440	1440	0	300	0.2	DIAG	LAT
112	4	0.00283854874558257	0.0113831676157408	0	0	0	0.00283854874558257	0.0113831676157408	10	20000	A7	1440	1440	0	300	0.2	DIAG	PS
113	5	0.0038146971785494	0.00853855004243834	0	0	0.5	0.0038146971785494	0.00853855004243834	FGr	20000	A7	1440	1440	0	300	0.2	DIAG	PS
114	6	0.00272689373502316	0.0043733736516204	0	0.5	0.5	0.00272689373502316	0.0043733736516204	NoCorrection	20000	A7	1440	1440	0	300	0.2	DIAG	PS
115	7	0.0161364851822222	0.0215281085416667	0	1	1	0.0161364851822222	0.0215281085416667	10	20000	A7	1440	1440	0	300	0.2	LAT	LAT
116	8	0.0334283184083334	0.0937309479166665	0	1	0.5	0.0334283184083334	0.0937309479166665	FGr	20000	A7	1440	1440	0	300	0.2	LAT	LAT
117	9	0.246268462202778	1.72668001930556	0	0	0	0.246268462202778	1.72668001930556	NoCorrection	20000	A7	1440	1440	0	300	0.2	LAT	LAT
118	10	0.00247859938343364	0.00559484486882712	0	0.5	0	0.00247859938343364	0.00559484486882712	10	20000	A7	1440	1440	0	300	0.2	LAT	PS
119	11	0.00279302366508487	0.0111077596199845	0	0.5	0	0.00279302366508487	0.0111077596199845	FGr	20000	A7	1440	1440	0	300	0.2	LAT	PS
120	12	0.0093300435591821	0.0620968025192901	0	0	0	0.0093300435591821	0.0620968025192901	NoCorrection	20000	A7	1440	1440	0	300	0.2	LAT	PS
121	13	-0.116607288284722	-0.292516358888889	0	0	0	-0.116607288284722	-0.292516358888889	10	20000	A7	1440	1440	0	300	0.2	PS	LAT
122	14	-0.132206736872569	-0.346055181944444	0	0	0	-0.132206736872569	-0.346055181944444	FGr	20000	A7	1440	1440	0	300	0.2	PS	LAT
123	15	-0.115074952634375	-0.233811354340277	0	0	0	-0.115074952634375	-0.233811354340277	NoCorrection	20000	A7	1440	1440	0	300	0.2	PS	LAT
124	16	0.000225991533526234	0.00638681671682105	0	1	0.5	0.000225991533526234	0.00638681671682105	10	20000	A7	1440	1440	0	300	0.2	PS	PS
125	17	-0.000606679700223764	-0.00507486937114191	0	1	0.5	-0.000606679700223764	-0.00507486937114191	FGr	20000	A7	1440	1440	0	300	0.2	PS	PS
126	18	-0.000675877931037805	-0.00497637497106477	0	1	0	-0.000675877931037805	-0.00497637497106477	NoCorrection	20000	A7	1440	1440	0	300	0.2	PS	PS
127	1	-0.0279849234361112	-0.0769746972916664	0	0	1	-0.0279849234361112	-0.0769746972916664	10	20000	A8	1440	1440	0	300	0.2	DIAG	LAT
128	2	-0.0110847880573607	0.0064429375694447	0	1	1	-0.0110847880573607	0.0064429375694447	FGr	20000	A8	1440	1440	0	300	0.2	DIAG	LAT
129	3	0.0382221905263892	0.430247448472222	0	1	0	0.0382221905263892	0.430247448472222	NoCorrection	20000	A8	1440	1440	0	300	0.2	DIAG	LAT
130	4	0.00230097185466047	-0.00562297902391977	0	0.5	0.5	0.00230097185466047	-0.00562297902391977	10	20000	A8	1440	1440	0	300	0.2	DIAG	PS
131	5	0.00283302295035105	-0.00417529062307099	0	0.5	0.5	0.00283302295035105	-0.00417529062307099	FGr	20000	A8	1440	1440	0	300	0.2	DIAG	PS
132	6	0.00443147978734565	0.0099005741743827	0	0	0.5	0.00443147978734565	0.0099005741743827	NoCorrection	20000	A8	1440	1440	0	300	0.2	DIAG	PS
133	7	0.04076349361875	0.0573622106250005	0	1	1	0.04076349361875	0.0573622106250005	10	20000	A8	1440	1440	0	300	0.2	LAT	LAT
134	8	0.0206078515048612	0.0316800104513884	0	0	1	0.0206078515048612	0.0316800104513884	FGr	20000	A8	1440	1440	0	300	0.2	LAT	LAT
135	9	0.102606428709722	0.660567865798611	0	0	0	0.102606428709722	0.660567865798611	NoCorrection	20000	A8	1440	1440	0	300	0.2	LAT	LAT
136	10	-0.00189239819170524	0.0112985533140433	0	1	0.5	-0.00189239819170524	0.0112985533140433	10	20000	A8	1440	1440	0	300	0.2	LAT	PS
137	11	-0.00283120108539737	0.00990384579282411	0	0.5	0	-0.00283120108539737	0.00990384579282411	FGr	20000	A8	1440	1440	0	300	0.2	LAT	PS
138	12	0.000358754722415137	0.0333652650096452	0	0.5	0	0.000358754722415137	0.0333652650096452	NoCorrection	20000	A8	1440	1440	0	300	0.2	LAT	PS
139	13	-0.0350157577549654	-0.219681481770839	0	0.5	0	-0.0350157577549654	-0.219681481770839	10	20000	A8	1440	1440	0	300	0.2	PS	LAT
140	14	-0.0389323062340275	-0.330781560659721	0	0.5	0	-0.0389323062340275	-0.330781560659721	FGr	20000	A8	1440	1440	0	300	0.2	PS	LAT
141	15	-0.176831398109722	-1.45071413840278	0	0	0	-0.176831398109722	-1.45071413840278	NoCorrection	20000	A8	1440	1440	0	300	0.2	PS	LAT
142	16	-0.000554264322266575	-0.00665563519483044	0	1	0	-0.000554264322266575	-0.00665563519483044	10	20000	A8	1440	1440	0	300	0.2	PS	PS
143	17	-0.00233912543022762	-0.011649343753858	0	1	0	-0.00233912543022762	-0.011649343753858	FGr	20000	A8	1440	1440	0	300	0.2	PS	PS
144	18	-0.00353883323028549	-0.0226261909645062	0	0	0	-0.00353883323028549	-0.0226261909645062	NoCorrection	20000	A8	1440	1440	0	300	0.2	PS	PS
145	1	0.0144050453871529	-0.0619782913194441	0	0.5	0.5	0.0144050453871529	-0.0619782913194441	10	20000	A9	1440	1440	0	300	0.2	DIAG	LAT
146	2	0.028865297045139	-0.056059933541666	0	0.5	0.5	0.028865297045139	-0.056059933541666	FGr	20000	A9	1440	1440	0	300	0.2	DIAG	LAT
147	3	-0.00523627947743067	-0.451581125833333	0	1	0	-0.00523627947743067	-0.451581125833333	NoCorrection	20000	A9	1440	1440	0	300	0.2	DIAG	LAT
