	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
119	23	0.604207781405001	3.25273999	0	0	0	0.604207781405001	3.25273999	NoCorrection	5500	4.55324267481051	9.71378355595366	D3	C1	1000	1000	0	0.5	5500	
120	24	0.01462716633	0.0232705292500001	0	0.181	0.319	0.01462716633	0.0232705292500001	ID	5500	1.34340282327263	1.00067086029634	D3	C1	1000	1000	0	0.5	5500	
121	25	0.151174984549549	0.966868002999999	0	0.006	0	0.151174984549549	0.966868002999999	1	9000	2.78242025282262	7.35699122316381	D3	C1	1000	1000	0	0.5	9000	
122	26	0.17808600021	1.555085111	0	0.007	0	0.17808600021	1.555085111	FGr	9000	2.6748968694432	9.50723315161667	D3	C1	1000	1000	0	0.5	9000	
123	27	0.50565932644	2.794167333	0	0	0	0.50565932644	2.794167333	NoCorrection	9000	4.53064802326272	10.9692956612045	D3	C1	1000	1000	0	0.5	9000	
124	28	-0.0197479874145	0.0165569020499996	0	0.136	0.605	-0.0197479874145	0.0165569020499996	ID	9000	-1.50911623235189	0.536451705610684	D3	C1	1000	1000	0	0.5	9000	
125	29	0.1332120413595	0.565853769500002	0	0	0	0.1332120413595	0.565853769500002	1	14600	3.65818613994323	6.46631738568891	D3	C1	1000	1000	0	0.5	14600	
126	30	0.2125654087092	1.1312439215	0	0	0	0.2125654087092	1.1312439215	FGr	14600	4.72807933444186	10.1272223513644	D3	C1	1000	1000	0	0.5	14600	
127	31	0.588549001974	2.891182897	0	0	0	0.588549001974	2.891182897	NoCorrection	14600	6.75372123747064	13.6964071700873	D3	C1	1000	1000	0	0.5	14600	
128	32	0.018806539563	0.0109450042000001	0	0.245	0.807	0.018806539563	0.0109450042000001	ID	14600	1.15607841957044	0.256728773494232	D3	C1	1000	1000	0	0.5	14600	
129	33	0.0333135631355001	0.327512263	0	0.254	0	0.0333135631355001	0.327512263	1	23600	1.15585815440627	4.71154393445722	D3	C1	1000	1000	0	0.5	23600	
130	34	0.1420617596773	0.802664145499999	0	0	0	0.1420617596773	0.802664145499999	FGr	23600	4.13877711498211	9.15318113922039	D3	C1	1000	1000	0	0.5	23600	
131	35	0.5438047035445	3.133738318	0	0	0	0.5438047035445	3.133738318	NoCorrection	23600	8.80872527903676	17.9470915382175	D3	C1	1000	1000	0	0.5	23600	
