	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
112	4	0.312914338500001	1.47811436	0	0.1	0	0.312914338500001	1.47811436	J10	2100	1.52171432530168	2.95814147157692	D10	C1	1000	1000	0	0.5	2100	
113	5	0.22107096075	0.568531214999997	0	0.1	0	0.22107096075	0.568531214999997	J10	3400	2.09387294899063	1.7345372692189	D10	C1	1000	1000	0	0.5	3400	
114	6	0.11288087058	0.285085215999998	0	0.3	0.1	0.11288087058	0.285085215999998	J10	5500	1.13101192298842	1.40177394797558	D10	C1	1000	1000	0	0.5	5500	
115	7	0.05546407416	0.0101082360000005	0	0.1	1	0.05546407416	0.0101082360000005	J10	9000	1.16085244440765	0.071521656178097	D10	C1	1000	1000	0	0.5	9000	
116	8	0.0221663945765	-0.190869202499999	0	0.3	0	0.0221663945765	-0.190869202499999	J10	14600	0.980404869679663	-2.47948520256456	D10	C1	1000	1000	0	0.5	14600	
117	9	-0.0405121439467	0.00684819700000085	0	0.3	1	-0.0405121439467	0.00684819700000085	J10	23600	-1.17472356948834	0.105057386260706	D10	C1	1000	1000	0	0.5	23600	
118	10	-0.0617844964976498	-0.0759145855499998	0	0.1	0.4	-0.0617844964976498	-0.0759145855499998	J10	38200	-1.98637497397595	-0.873544032707525	D10	C1	1000	1000	0	0.5	38200	
119	11	0.0330255828071997	-0.0992486435499993	0	0.4	0.3	0.0330255828071997	-0.0992486435499993	J10	61800	1.16570422245624	-0.95761398667887	D10	C1	1000	1000	0	0.5	61800	
120	12	0.0238489272010508	-0.0114280876000004	0	0.8	0.8	0.0238489272010508	-0.0114280876000004	J10	1e+05	0.546041849525368	-0.0927434334324427	D10	C1	1000	1000	0	0.5	1e+05	
121	1	0.558643574500001	2.8132324	0	0.1	0	0.558643574500001	2.8132324	J10	500	1.65264296626545	2.97473577686729	D11	C1	1000	1000	0	0.5	500	
122	2	-0.136838889299998	1.88903493	0	0.4	0	-0.136838889299998	1.88903493	J10	810	-0.894628188964039	2.48420999802475	D11	C1	1000	1000	0	0.5	810	
123	3	0.594999736550001	1.70981479	0	0	0	0.594999736550001	1.70981479	J10	1320	3.14303485085588	3.52389601689712	D11	C1	1000	1000	0	0.5	1320	
124	4	0.39282924215	1.06676406	0	0	0	0.39282924215	1.06676406	J10	2100	2.00431121740381	2.6739300042303	D11	C1	1000	1000	0	0.5	2100	
125	5	0.10496307546	1.005732885	0	0.3	0	0.10496307546	1.005732885	J10	3400	1.20409156997399	3.64199691545702	D11	C1	1000	1000	0	0.5	3400	
126	6	-0.162409920439999	0.130225814	0	0.1	0.5	-0.162409920439999	0.130225814	J10	5500	-2.18115164968246	0.662117620264718	D11	C1	1000	1000	0	0.5	5500	
127	7	-0.0365319281229999	-0.150212736999999	0	0.4	0.1	-0.0365319281229999	-0.150212736999999	J10	9000	-0.735167108359418	-2.04523518471275	D11	C1	1000	1000	0	0.5	9000	
128	8	-0.0278720348794	0.0756372159999999	0	0.8	0.6	-0.0278720348794	0.0756372159999999	J10	14600	-0.804078144255029	0.709587280817994	D11	C1	1000	1000	0	0.5	14600	
129	9	-0.049695471466	-0.0887111145	0	0	0.1	-0.049695471466	-0.0887111145	J10	23600	-2.05012029039544	-1.3622356503204	D11	C1	1000	1000	0	0.5	23600	
130	10	0.0041683005665506	-0.0785168494	0	1	0	0.0041683005665506	-0.0785168494	J10	38200	0.128794815742001	-3.43920691723566	D11	C1	1000	1000	0	0.5	38200	
131	11	-0.0417576125789501	-0.1321946183	0	0.2	0.2	-0.0417576125789501	-0.1321946183	J10	61800	-1.15295670547087	-1.60589626887996	D11	C1	1000	1000	0	0.5	61800	
132	12	0.00678587275239997	0.00418605379999976	0	0.9	0.8	0.00678587275239997	0.00418605379999976	J10	1e+05	0.114516685077992	0.0465669847477362	D11	C1	1000	1000	0	0.5	1e+05	
133	1	0.717113060499999	1.96318889999999	0	0.1	0	0.717113060499999	1.96318889999999	J10	500	1.78583066607991	2.0275348182701	D12	C1	1000	1000	0	0.5	500	
134	2	0.759666224	2.77830294	0	0.1	0	0.759666224	2.77830294	J10	810	1.85662980915806	3.29460379265169	D12	C1	1000	1000	0	0.5	810	
135	3	0.47515639325	2.21860421000002	0	0	0	0.47515639325	2.21860421000002	J10	1320	2.16028987860666	4.31613534669518	D12	C1	1000	1000	0	0.5	1320	
136	4	0.31499297	2.042598535	0	0.2	0	0.31499297	2.042598535	J10	2100	1.47492616101522	5.8066520508587	D12	C1	1000	1000	0	0.5	2100	
137	5	0.2461120649	0.984867845	0	0	0	0.2461120649	0.984867845	J10	3400	2.03596383974629	3.79272925206859	D12	C1	1000	1000	0	0.5	3400	
138	6	-0.027024976565	0.446628124000001	0	0.9	0	-0.027024976565	0.446628124000001	J10	5500	-0.328953139521342	3.12395282243908	D12	C1	1000	1000	0	0.5	5500	
139	7	0.0341882763649996	-0.0315272895	0	0.2	0.8	0.0341882763649996	-0.0315272895	J10	9000	0.910832960181976	-0.236713833095441	D12	C1	1000	1000	0	0.5	9000	
140	8	-0.0109055780529	0.0187080305000005	0	1	0.7	-0.0109055780529	0.0187080305000005	J10	14600	-0.330098898959651	0.247465957689723	D12	C1	1000	1000	0	0.5	14600	
141	9	0.0202931442593002	-0.112064296	0	0.4	0.2	0.0202931442593002	-0.112064296	J10	23600	0.846877003056386	-1.37872852819356	D12	C1	1000	1000	0	0.5	23600	
142	10	0.05093639995615	-0.15020036705	0	0.1	0.2	0.05093639995615	-0.15020036705	J10	38200	1.45682556486455	-1.69836185342617	D12	C1	1000	1000	0	0.5	38200	
143	11	-0.0324712020763	-0.0626012134499994	0	0.7	0.5	-0.0324712020763	-0.0626012134499994	J10	61800	-0.640957792306698	-0.812914649471371	D12	C1	1000	1000	0	0.5	61800	
144	12	-0.0520855848952002	-0.08681190035	0	0.5	0.5	-0.0520855848952002	-0.08681190035	J10	1e+05	-0.875165139133906	-0.998937700936583	D12	C1	1000	1000	0	0.5	1e+05	
145	1	0.147245519999994	4.07682155	0	0.5	0	0.147245519999994	4.07682155	J10	500	0.519309219723014	3.43765395933636	D13	C1	1000	1000	0	0.5	500	
146	2	0.088144791	2.27367816	0	0.9	0	0.088144791	2.27367816	J10	810	0.336948596084519	6.14642986642901	D13	C1	1000	1000	0	0.5	810	
147	3	-0.0846933732999962	2.667287695	0	0.9	0	-0.0846933732999962	2.667287695	J10	1320	-0.456448674659787	7.15712034553507	D13	C1	1000	1000	0	0.5	1320	
148	4	-0.101475688600001	0.994200724999989	0	0.5	0	-0.101475688600001	0.994200724999989	J10	2100	-0.519820799708466	2.48025198035731	D13	C1	1000	1000	0	0.5	2100	
149	5	0.1489290493	0.972309965	0	0.2	0	0.1489290493	0.972309965	J10	3400	1.53166588155513	4.34903305906273	D13	C1	1000	1000	0	0.5	3400	
150	6	0.0878135381100001	0.513758441500003	0	0.5	0	0.0878135381100001	0.513758441500003	J10	5500	0.876562496666195	1.79056397172756	D13	C1	1000	1000	0	0.5	5500	
151	7	-0.0459792085275001	0.0919823739999997	0	0.4	0.6	-0.0459792085275001	0.0919823739999997	J10	9000	-0.840315096983792	0.667334522591001	D13	C1	1000	1000	0	0.5	9000	
152	8	-0.00031967305999986	-0.1022232795	0	1	0	-0.00031967305999986	-0.1022232795	J10	14600	-0.00864925864954491	-2.11346744780414	D13	C1	1000	1000	0	0.5	14600	
