	V1	error	rep	config	gwas_size	test_size	L	type
1334	14	0.999001217544964	D56	C1	1000	1000	810	PC1
1335	15	0.998272156270411	D56	C1	1000	1000	1320	PC1
1336	16	0.914430438168867	D56	C1	1000	1000	2100	PC1
1337	17	0.828854764307174	D56	C1	1000	1000	3400	PC1
1338	18	0.565963335789185	D56	C1	1000	1000	5500	PC1
1339	19	0.417914763819155	D56	C1	1000	1000	9000	PC1
1340	20	0.290104103799564	D56	C1	1000	1000	14600	PC1
1341	21	0.184448095182457	D56	C1	1000	1000	23600	PC1
1342	22	0.114839307231715	D56	C1	1000	1000	38200	PC1
1343	23	0.0722614049396879	D56	C1	1000	1000	61800	PC1
1344	24	0.0442901401994134	D56	C1	1000	1000	1e+05	PC1
1345	1	0.930992486112201	D57	C1	1000	1000	500	FGr
1346	2	0.916425005173159	D57	C1	1000	1000	810	FGr
1347	3	0.861146783766596	D57	C1	1000	1000	1320	FGr
1348	4	0.832682183112344	D57	C1	1000	1000	2100	FGr
1349	5	0.762408370785564	D57	C1	1000	1000	3400	FGr
1350	6	0.679656789105098	D57	C1	1000	1000	5500	FGr
1351	7	0.572069249777258	D57	C1	1000	1000	9000	FGr
1352	8	0.436861050211259	D57	C1	1000	1000	14600	FGr
1353	9	0.293168306847269	D57	C1	1000	1000	23600	FGr
1354	10	0.206763944610755	D57	C1	1000	1000	38200	FGr
1355	11	0.141453446066915	D57	C1	1000	1000	61800	FGr
1356	12	0.0928912100717341	D57	C1	1000	1000	1e+05	FGr
1357	13	0.988249042168724	D57	C1	1000	1000	500	PC1
1358	14	0.996533794296631	D57	C1	1000	1000	810	PC1
1359	15	0.9822175107701	D57	C1	1000	1000	1320	PC1
1360	16	0.991548156565658	D57	C1	1000	1000	2100	PC1
1361	17	0.989979888941038	D57	C1	1000	1000	3400	PC1
1362	18	0.601329206005635	D57	C1	1000	1000	5500	PC1
1363	19	0.407083130657053	D57	C1	1000	1000	9000	PC1
1364	20	0.30909711421548	D57	C1	1000	1000	14600	PC1
1365	21	0.170252050822743	D57	C1	1000	1000	23600	PC1
1366	22	0.107689037658333	D57	C1	1000	1000	38200	PC1
1367	23	0.0719052314046307	D57	C1	1000	1000	61800	PC1
1368	24	0.0437060871870757	D57	C1	1000	1000	1e+05	PC1
1369	1	0.956507748449366	D58	C1	1000	1000	500	FGr
1370	2	0.92732738871433	D58	C1	1000	1000	810	FGr
1371	3	0.895925517860026	D58	C1	1000	1000	1320	FGr
1372	4	0.788202899770005	D58	C1	1000	1000	2100	FGr
1373	5	0.750019855549708	D58	C1	1000	1000	3400	FGr
1374	6	0.661585147351888	D58	C1	1000	1000	5500	FGr
1375	7	0.514160409253958	D58	C1	1000	1000	9000	FGr
1376	8	0.45898576621637	D58	C1	1000	1000	14600	FGr
1377	9	0.302006526598204	D58	C1	1000	1000	23600	FGr
1378	10	0.210608868278783	D58	C1	1000	1000	38200	FGr
1379	11	0.143737836856905	D58	C1	1000	1000	61800	FGr
1380	12	0.0958346819165423	D58	C1	1000	1000	1e+05	FGr
1381	13	0.990342450102587	D58	C1	1000	1000	500	PC1
1382	14	0.9999994548952	D58	C1	1000	1000	810	PC1
1383	15	0.995592615196024	D58	C1	1000	1000	1320	PC1
1384	16	0.987805383101543	D58	C1	1000	1000	2100	PC1
1385	17	0.909782836484874	D58	C1	1000	1000	3400	PC1
1386	18	0.639221472773108	D58	C1	1000	1000	5500	PC1
1387	19	0.372160386626719	D58	C1	1000	1000	9000	PC1
1388	20	0.276331821466197	D58	C1	1000	1000	14600	PC1
1389	21	0.192924090134324	D58	C1	1000	1000	23600	PC1
1390	22	0.113136233211852	D58	C1	1000	1000	38200	PC1
1391	23	0.0706416042093493	D58	C1	1000	1000	61800	PC1
1392	24	0.0448616780329644	D58	C1	1000	1000	1e+05	PC1
1393	1	0.969911731510196	D59	C1	1000	1000	500	FGr
1394	2	0.913308051131852	D59	C1	1000	1000	810	FGr
1395	3	0.810862930016331	D59	C1	1000	1000	1320	FGr
1396	4	0.856059796374319	D59	C1	1000	1000	2100	FGr
1397	5	0.711613816696957	D59	C1	1000	1000	3400	FGr
1398	6	0.668113039560481	D59	C1	1000	1000	5500	FGr
1399	7	0.537645115698794	D59	C1	1000	1000	9000	FGr
1400	8	0.387357298192509	D59	C1	1000	1000	14600	FGr
1401	9	0.293233953080682	D59	C1	1000	1000	23600	FGr
1402	10	0.180411656282529	D59	C1	1000	1000	38200	FGr
1403	11	0.136721324981255	D59	C1	1000	1000	61800	FGr
1404	12	0.0893743773757331	D59	C1	1000	1000	1e+05	FGr
1405	13	0.996007475242241	D59	C1	1000	1000	500	PC1
1406	14	0.998003510650162	D59	C1	1000	1000	810	PC1
1407	15	0.974592598097724	D59	C1	1000	1000	1320	PC1
1408	16	0.970246244651173	D59	C1	1000	1000	2100	PC1
1409	17	0.988375463611945	D59	C1	1000	1000	3400	PC1
1410	18	0.658901127064314	D59	C1	1000	1000	5500	PC1
1411	19	0.401730940323611	D59	C1	1000	1000	9000	PC1
1412	20	0.241840286402766	D59	C1	1000	1000	14600	PC1
1413	21	0.171910050898904	D59	C1	1000	1000	23600	PC1
1414	22	0.105499932625831	D59	C1	1000	1000	38200	PC1
1415	23	0.0688898560226066	D59	C1	1000	1000	61800	PC1
1416	24	0.0426491659090241	D59	C1	1000	1000	1e+05	PC1
1417	1	0.923954244419991	D60	C1	1000	1000	500	FGr
1418	2	0.938621101079716	D60	C1	1000	1000	810	FGr
1419	3	0.904401118865951	D60	C1	1000	1000	1320	FGr
1420	4	0.834671845898212	D60	C1	1000	1000	2100	FGr
1421	5	0.760635756874665	D60	C1	1000	1000	3400	FGr
1422	6	0.630818993587642	D60	C1	1000	1000	5500	FGr
1423	7	0.533523994997776	D60	C1	1000	1000	9000	FGr
1424	8	0.3975619401509	D60	C1	1000	1000	14600	FGr
1425	9	0.280605403397824	D60	C1	1000	1000	23600	FGr
1426	10	0.186667379133507	D60	C1	1000	1000	38200	FGr
1427	11	0.14034425761993	D60	C1	1000	1000	61800	FGr
1428	12	0.0875276441614485	D60	C1	1000	1000	1e+05	FGr
1429	13	0.998480678412274	D60	C1	1000	1000	500	PC1
1430	14	0.996888253346959	D60	C1	1000	1000	810	PC1
1431	15	0.997993128818507	D60	C1	1000	1000	1320	PC1
1432	16	0.983549445511919	D60	C1	1000	1000	2100	PC1
1433	17	0.973307123865489	D60	C1	1000	1000	3400	PC1
1434	18	0.609070785004307	D60	C1	1000	1000	5500	PC1
1435	19	0.420521758660721	D60	C1	1000	1000	9000	PC1
1436	20	0.280480413893688	D60	C1	1000	1000	14600	PC1
1437	21	0.157655891643669	D60	C1	1000	1000	23600	PC1
1438	22	0.106008571175782	D60	C1	1000	1000	38200	PC1
1439	23	0.0726308875941134	D60	C1	1000	1000	61800	PC1
1440	24	0.0457706947211757	D60	C1	1000	1000	1e+05	PC1
1441	1	0.945377297874279	D61	C1	1000	1000	500	FGr
1442	2	0.92155210092536	D61	C1	1000	1000	810	FGr
1443	3	0.869950303270923	D61	C1	1000	1000	1320	FGr
1444	4	0.875082866424606	D61	C1	1000	1000	2100	FGr
1445	5	0.735127476591026	D61	C1	1000	1000	3400	FGr
1446	6	0.661522671713966	D61	C1	1000	1000	5500	FGr
1447	7	0.533452373017267	D61	C1	1000	1000	9000	FGr
1448	8	0.409644390994681	D61	C1	1000	1000	14600	FGr
1449	9	0.305558711044483	D61	C1	1000	1000	23600	FGr
1450	10	0.20313700152095	D61	C1	1000	1000	38200	FGr
1451	11	0.142393665267833	D61	C1	1000	1000	61800	FGr
1452	12	0.0909479217707367	D61	C1	1000	1000	1e+05	FGr
1453	13	0.991465183166097	D61	C1	1000	1000	500	PC1
1454	14	0.999902648875839	D61	C1	1000	1000	810	PC1
1455	15	0.99767378191193	D61	C1	1000	1000	1320	PC1
1456	16	0.993881837621326	D61	C1	1000	1000	2100	PC1
1457	17	0.883764986863413	D61	C1	1000	1000	3400	PC1
1458	18	0.714540662340015	D61	C1	1000	1000	5500	PC1
1459	19	0.47377446132287	D61	C1	1000	1000	9000	PC1
1460	20	0.282806570433785	D61	C1	1000	1000	14600	PC1
1461	21	0.170294939856751	D61	C1	1000	1000	23600	PC1
1462	22	0.108460794762995	D61	C1	1000	1000	38200	PC1
1463	23	0.0694292102486495	D61	C1	1000	1000	61800	PC1
1464	24	0.0435018719733197	D61	C1	1000	1000	1e+05	PC1
1465	1	0.956224502908699	D62	C1	1000	1000	500	FGr
1466	2	0.936372040718567	D62	C1	1000	1000	810	FGr
1467	3	0.907999150596219	D62	C1	1000	1000	1320	FGr
1468	4	0.79343153911074	D62	C1	1000	1000	2100	FGr
1469	5	0.74514257290529	D62	C1	1000	1000	3400	FGr
1470	6	0.617908958046887	D62	C1	1000	1000	5500	FGr
1471	7	0.547989771463283	D62	C1	1000	1000	9000	FGr
1472	8	0.410295158089154	D62	C1	1000	1000	14600	FGr
1473	9	0.316952431092391	D62	C1	1000	1000	23600	FGr
1474	10	0.206682464885185	D62	C1	1000	1000	38200	FGr
1475	11	0.131829467170859	D62	C1	1000	1000	61800	FGr
1476	12	0.0942881047330621	D62	C1	1000	1000	1e+05	FGr
1477	13	0.992223226852123	D62	C1	1000	1000	500	PC1
1478	14	0.973607205714245	D62	C1	1000	1000	810	PC1
1479	15	0.993675819037974	D62	C1	1000	1000	1320	PC1
1480	16	0.934340592680176	D62	C1	1000	1000	2100	PC1
1481	17	0.993863807207301	D62	C1	1000	1000	3400	PC1
1482	18	0.623236679996869	D62	C1	1000	1000	5500	PC1
1483	19	0.402455972757692	D62	C1	1000	1000	9000	PC1
1484	20	0.267468898092949	D62	C1	1000	1000	14600	PC1
1485	21	0.185664879782419	D62	C1	1000	1000	23600	PC1
1486	22	0.118419982301016	D62	C1	1000	1000	38200	PC1
1487	23	0.0738916277199443	D62	C1	1000	1000	61800	PC1
1488	24	0.0431653844129284	D62	C1	1000	1000	1e+05	PC1
1489	1	0.959394903034072	D63	C1	1000	1000	500	FGr
1490	2	0.921304459703035	D63	C1	1000	1000	810	FGr
1491	3	0.891165874351517	D63	C1	1000	1000	1320	FGr
1492	4	0.831904250661474	D63	C1	1000	1000	2100	FGr
1493	5	0.828551517571312	D63	C1	1000	1000	3400	FGr
1494	6	0.629048166642688	D63	C1	1000	1000	5500	FGr
1495	7	0.556937475643043	D63	C1	1000	1000	9000	FGr
1496	8	0.381187113230163	D63	C1	1000	1000	14600	FGr
1497	9	0.303947754596658	D63	C1	1000	1000	23600	FGr
1498	10	0.201638176327199	D63	C1	1000	1000	38200	FGr
1499	11	0.138622725625471	D63	C1	1000	1000	61800	FGr
1500	12	0.0902550204461309	D63	C1	1000	1000	1e+05	FGr
1501	13	0.980357066261931	D63	C1	1000	1000	500	PC1
1502	14	0.995529961420041	D63	C1	1000	1000	810	PC1
1503	15	0.997243072796508	D63	C1	1000	1000	1320	PC1
1504	16	0.958905834158419	D63	C1	1000	1000	2100	PC1
1505	17	0.921734079297994	D63	C1	1000	1000	3400	PC1
1506	18	0.76690188390766	D63	C1	1000	1000	5500	PC1
1507	19	0.405208165383691	D63	C1	1000	1000	9000	PC1
1508	20	0.26287263610835	D63	C1	1000	1000	14600	PC1
1509	21	0.185455026691081	D63	C1	1000	1000	23600	PC1
1510	22	0.106877968855988	D63	C1	1000	1000	38200	PC1
1511	23	0.072127201860879	D63	C1	1000	1000	61800	PC1
1512	24	0.0435358792410225	D63	C1	1000	1000	1e+05	PC1
1513	1	0.947406576376319	D64	C1	1000	1000	500	FGr
1514	2	0.943310066875483	D64	C1	1000	1000	810	FGr
1515	3	0.898982671681949	D64	C1	1000	1000	1320	FGr
1516	4	0.784363190304758	D64	C1	1000	1000	2100	FGr
1517	5	0.73190756556958	D64	C1	1000	1000	3400	FGr
1518	6	0.613631226740534	D64	C1	1000	1000	5500	FGr
1519	7	0.516249221044672	D64	C1	1000	1000	9000	FGr
1520	8	0.398125706173585	D64	C1	1000	1000	14600	FGr
1521	9	0.312039685283141	D64	C1	1000	1000	23600	FGr
1522	10	0.200979788868747	D64	C1	1000	1000	38200	FGr
1523	11	0.135884003710194	D64	C1	1000	1000	61800	FGr
1524	12	0.0913048234506154	D64	C1	1000	1000	1e+05	FGr
1525	13	0.999967669304104	D64	C1	1000	1000	500	PC1
1526	14	0.993786439254501	D64	C1	1000	1000	810	PC1
1527	15	0.999358771121281	D64	C1	1000	1000	1320	PC1
1528	16	0.991440625662965	D64	C1	1000	1000	2100	PC1
1529	17	0.953960975435585	D64	C1	1000	1000	3400	PC1
1530	18	0.601521899702834	D64	C1	1000	1000	5500	PC1
1531	19	0.419995693090694	D64	C1	1000	1000	9000	PC1
1532	20	0.292378028517548	D64	C1	1000	1000	14600	PC1
1533	21	0.171747682818984	D64	C1	1000	1000	23600	PC1
1534	22	0.10433389455539	D64	C1	1000	1000	38200	PC1
1535	23	0.0795983535298365	D64	C1	1000	1000	61800	PC1
1536	24	0.0456433509915456	D64	C1	1000	1000	1e+05	PC1
1537	1	0.960656807446997	D65	C1	1000	1000	500	FGr
1538	2	0.884374862401797	D65	C1	1000	1000	810	FGr
1539	3	0.876818356363467	D65	C1	1000	1000	1320	FGr
1540	4	0.822449867325068	D65	C1	1000	1000	2100	FGr
1541	5	0.791883737228951	D65	C1	1000	1000	3400	FGr
1542	6	0.674454609395237	D65	C1	1000	1000	5500	FGr
1543	7	0.508075399259118	D65	C1	1000	1000	9000	FGr
1544	8	0.391053652479689	D65	C1	1000	1000	14600	FGr
1545	9	0.301176611729093	D65	C1	1000	1000	23600	FGr
1546	10	0.203973401393488	D65	C1	1000	1000	38200	FGr
1547	11	0.144729754083897	D65	C1	1000	1000	61800	FGr
1548	12	0.0859772857825696	D65	C1	1000	1000	1e+05	FGr
1549	13	0.998782235036848	D65	C1	1000	1000	500	PC1
1550	14	0.99998812964889	D65	C1	1000	1000	810	PC1
1551	15	0.992449588592501	D65	C1	1000	1000	1320	PC1
1552	16	0.987804726711329	D65	C1	1000	1000	2100	PC1
1553	17	0.917149891932668	D65	C1	1000	1000	3400	PC1
1554	18	0.664279226995393	D65	C1	1000	1000	5500	PC1
1555	19	0.400061893167604	D65	C1	1000	1000	9000	PC1
1556	20	0.280105042229967	D65	C1	1000	1000	14600	PC1
1557	21	0.172473409740983	D65	C1	1000	1000	23600	PC1
1558	22	0.108573930896259	D65	C1	1000	1000	38200	PC1
1559	23	0.0695503620057043	D65	C1	1000	1000	61800	PC1
1560	24	0.0435499274486186	D65	C1	1000	1000	1e+05	PC1
1561	1	0.959685587375782	D66	C1	1000	1000	500	FGr
1562	2	0.941547989075508	D66	C1	1000	1000	810	FGr
1563	3	0.905132783096511	D66	C1	1000	1000	1320	FGr
1564	4	0.818566973170498	D66	C1	1000	1000	2100	FGr
1565	5	0.753061802259309	D66	C1	1000	1000	3400	FGr
1566	6	0.64988423947935	D66	C1	1000	1000	5500	FGr
1567	7	0.495872046759744	D66	C1	1000	1000	9000	FGr
1568	8	0.437066498659573	D66	C1	1000	1000	14600	FGr
1569	9	0.288650427235296	D66	C1	1000	1000	23600	FGr
1570	10	0.215242706354005	D66	C1	1000	1000	38200	FGr
1571	11	0.137361842131185	D66	C1	1000	1000	61800	FGr
1572	12	0.0968289023614143	D66	C1	1000	1000	1e+05	FGr
1573	13	0.99669733330635	D66	C1	1000	1000	500	PC1
1574	14	0.996880311021427	D66	C1	1000	1000	810	PC1
1575	15	0.98587014355179	D66	C1	1000	1000	1320	PC1
1576	16	0.999814228071166	D66	C1	1000	1000	2100	PC1
1577	17	0.88181256684901	D66	C1	1000	1000	3400	PC1
1578	18	0.573087594816394	D66	C1	1000	1000	5500	PC1
1579	19	0.414346205864553	D66	C1	1000	1000	9000	PC1
1580	20	0.302930248016122	D66	C1	1000	1000	14600	PC1
1581	21	0.171835205984368	D66	C1	1000	1000	23600	PC1
1582	22	0.113398193094599	D66	C1	1000	1000	38200	PC1
1583	23	0.0701670465716661	D66	C1	1000	1000	61800	PC1
1584	24	0.0482940589809859	D66	C1	1000	1000	1e+05	PC1
1585	1	0.950046110685796	D67	C1	1000	1000	500	FGr
1586	2	0.939996690257814	D67	C1	1000	1000	810	FGr
1587	3	0.918634960936743	D67	C1	1000	1000	1320	FGr
1588	4	0.816107777258244	D67	C1	1000	1000	2100	FGr
1589	5	0.737210544083798	D67	C1	1000	1000	3400	FGr
1590	6	0.638336401184253	D67	C1	1000	1000	5500	FGr
1591	7	0.538447234497558	D67	C1	1000	1000	9000	FGr
1592	8	0.425841794436856	D67	C1	1000	1000	14600	FGr
1593	9	0.283055506715677	D67	C1	1000	1000	23600	FGr
1594	10	0.197359959824065	D67	C1	1000	1000	38200	FGr
1595	11	0.142143992795232	D67	C1	1000	1000	61800	FGr
1596	12	0.085949148143747	D67	C1	1000	1000	1e+05	FGr
1597	13	0.980888698518569	D67	C1	1000	1000	500	PC1
1598	14	0.971288896023547	D67	C1	1000	1000	810	PC1
1599	15	0.994983859662792	D67	C1	1000	1000	1320	PC1
1600	16	0.975853410451103	D67	C1	1000	1000	2100	PC1
1601	17	0.796176419358593	D67	C1	1000	1000	3400	PC1
1602	18	0.636657281498685	D67	C1	1000	1000	5500	PC1
1603	19	0.394753957233366	D67	C1	1000	1000	9000	PC1
1604	20	0.296882957984376	D67	C1	1000	1000	14600	PC1
1605	21	0.184651457037105	D67	C1	1000	1000	23600	PC1
1606	22	0.10223521522595	D67	C1	1000	1000	38200	PC1
1607	23	0.0714845714909369	D67	C1	1000	1000	61800	PC1
1608	24	0.0434617738566563	D67	C1	1000	1000	1e+05	PC1
1609	1	0.962475157160515	D68	C1	1000	1000	500	FGr
1610	2	0.91703688544661	D68	C1	1000	1000	810	FGr
1611	3	0.881029494302946	D68	C1	1000	1000	1320	FGr
1612	4	0.824939828320829	D68	C1	1000	1000	2100	FGr
1613	5	0.755607858970894	D68	C1	1000	1000	3400	FGr
1614	6	0.653841475181016	D68	C1	1000	1000	5500	FGr
1615	7	0.532927690885114	D68	C1	1000	1000	9000	FGr
1616	8	0.402164141364876	D68	C1	1000	1000	14600	FGr
1617	9	0.320076957039909	D68	C1	1000	1000	23600	FGr
1618	10	0.211176022348973	D68	C1	1000	1000	38200	FGr
1619	11	0.137650209655347	D68	C1	1000	1000	61800	FGr
1620	12	0.0932960807177116	D68	C1	1000	1000	1e+05	FGr
1621	13	0.997143791293004	D68	C1	1000	1000	500	PC1
1622	14	0.999630135385898	D68	C1	1000	1000	810	PC1
1623	15	0.999779174223107	D68	C1	1000	1000	1320	PC1
1624	16	0.999757993522572	D68	C1	1000	1000	2100	PC1
1625	17	0.980609975784429	D68	C1	1000	1000	3400	PC1
1626	18	0.599888126871765	D68	C1	1000	1000	5500	PC1
1627	19	0.427591039396749	D68	C1	1000	1000	9000	PC1
1628	20	0.277123060431328	D68	C1	1000	1000	14600	PC1
1629	21	0.166888737497675	D68	C1	1000	1000	23600	PC1
1630	22	0.113182357555704	D68	C1	1000	1000	38200	PC1
1631	23	0.066663875817303	D68	C1	1000	1000	61800	PC1
1632	24	0.0410724839912373	D68	C1	1000	1000	1e+05	PC1
1633	1	0.942605775367094	D69	C1	1000	1000	500	FGr
1634	2	0.92203521070498	D69	C1	1000	1000	810	FGr
1635	3	0.827747493119279	D69	C1	1000	1000	1320	FGr
1636	4	0.823333013081501	D69	C1	1000	1000	2100	FGr
1637	5	0.678917130966563	D69	C1	1000	1000	3400	FGr
1638	6	0.634762214026243	D69	C1	1000	1000	5500	FGr
1639	7	0.521532833841891	D69	C1	1000	1000	9000	FGr
1640	8	0.418974294668092	D69	C1	1000	1000	14600	FGr
1641	9	0.279172913522338	D69	C1	1000	1000	23600	FGr
1642	10	0.214025466420054	D69	C1	1000	1000	38200	FGr
1643	11	0.135750472850648	D69	C1	1000	1000	61800	FGr
1644	12	0.102072489940113	D69	C1	1000	1000	1e+05	FGr
1645	13	0.996992681827669	D69	C1	1000	1000	500	PC1
1646	14	0.990225622382594	D69	C1	1000	1000	810	PC1
1647	15	0.920406734424942	D69	C1	1000	1000	1320	PC1
1648	16	0.942328026536244	D69	C1	1000	1000	2100	PC1
1649	17	0.746561976421964	D69	C1	1000	1000	3400	PC1
1650	18	0.752882552100202	D69	C1	1000	1000	5500	PC1
1651	19	0.368355533627739	D69	C1	1000	1000	9000	PC1
1652	20	0.266217861556007	D69	C1	1000	1000	14600	PC1
1653	21	0.194689818649079	D69	C1	1000	1000	23600	PC1
1654	22	0.105707723368376	D69	C1	1000	1000	38200	PC1
1655	23	0.0683751147826641	D69	C1	1000	1000	61800	PC1
1656	24	0.0468288188555746	D69	C1	1000	1000	1e+05	PC1
1657	1	0.95005677514226	D70	C1	1000	1000	500	FGr
1658	2	0.918815489837179	D70	C1	1000	1000	810	FGr
1659	3	0.876429214453505	D70	C1	1000	1000	1320	FGr
1660	4	0.813617734029543	D70	C1	1000	1000	2100	FGr
1661	5	0.729595005270492	D70	C1	1000	1000	3400	FGr
1662	6	0.635021668684686	D70	C1	1000	1000	5500	FGr
1663	7	0.47839523395236	D70	C1	1000	1000	9000	FGr
1664	8	0.418612002480645	D70	C1	1000	1000	14600	FGr
1665	9	0.302409426456017	D70	C1	1000	1000	23600	FGr
1666	10	0.189481921382659	D70	C1	1000	1000	38200	FGr
1667	11	0.135755735876008	D70	C1	1000	1000	61800	FGr
1668	12	0.0906101546870591	D70	C1	1000	1000	1e+05	FGr
1669	13	0.999836369634153	D70	C1	1000	1000	500	PC1
1670	14	0.997283727208388	D70	C1	1000	1000	810	PC1
1671	15	0.998999116945634	D70	C1	1000	1000	1320	PC1
1672	16	0.958994323886864	D70	C1	1000	1000	2100	PC1
1673	17	0.922401279949837	D70	C1	1000	1000	3400	PC1
1674	18	0.676801854397149	D70	C1	1000	1000	5500	PC1
1675	19	0.373235855607765	D70	C1	1000	1000	9000	PC1
1676	20	0.26003935340099	D70	C1	1000	1000	14600	PC1
1677	21	0.176958677952604	D70	C1	1000	1000	23600	PC1
1678	22	0.106757757473225	D70	C1	1000	1000	38200	PC1
1679	23	0.0692874388011621	D70	C1	1000	1000	61800	PC1
1680	24	0.044671947573801	D70	C1	1000	1000	1e+05	PC1
1681	1	0.95472587525113	D71	C1	1000	1000	500	FGr
1682	2	0.941848281717318	D71	C1	1000	1000	810	FGr
1683	3	0.883075872960864	D71	C1	1000	1000	1320	FGr
1684	4	0.815182026383863	D71	C1	1000	1000	2100	FGr
1685	5	0.716410716134366	D71	C1	1000	1000	3400	FGr
1686	6	0.631065758171482	D71	C1	1000	1000	5500	FGr
1687	7	0.532203816092369	D71	C1	1000	1000	9000	FGr
1688	8	0.397310393210307	D71	C1	1000	1000	14600	FGr
1689	9	0.29485521742398	D71	C1	1000	1000	23600	FGr
1690	10	0.233383030970846	D71	C1	1000	1000	38200	FGr
1691	11	0.138350234961835	D71	C1	1000	1000	61800	FGr
1692	12	0.0895014980103811	D71	C1	1000	1000	1e+05	FGr
1693	13	0.993625622381902	D71	C1	1000	1000	500	PC1
1694	14	0.999929388167888	D71	C1	1000	1000	810	PC1
1695	15	0.989425443854812	D71	C1	1000	1000	1320	PC1
1696	16	0.908510433665043	D71	C1	1000	1000	2100	PC1
1697	17	0.838514559095563	D71	C1	1000	1000	3400	PC1
1698	18	0.56880194910464	D71	C1	1000	1000	5500	PC1
1699	19	0.444941493632576	D71	C1	1000	1000	9000	PC1
1700	20	0.269174697665012	D71	C1	1000	1000	14600	PC1
1701	21	0.171705902148347	D71	C1	1000	1000	23600	PC1
1702	22	0.119956509728047	D71	C1	1000	1000	38200	PC1
1703	23	0.0692065632957885	D71	C1	1000	1000	61800	PC1
1704	24	0.0429198710427219	D71	C1	1000	1000	1e+05	PC1
1705	1	0.899163739288694	D72	C1	1000	1000	500	FGr
1706	2	0.91157166441793	D72	C1	1000	1000	810	FGr
1707	3	0.898592098937738	D72	C1	1000	1000	1320	FGr
1708	4	0.862387424848691	D72	C1	1000	1000	2100	FGr
1709	5	0.694201048450778	D72	C1	1000	1000	3400	FGr
1710	6	0.677260515381382	D72	C1	1000	1000	5500	FGr
1711	7	0.567989302667789	D72	C1	1000	1000	9000	FGr
1712	8	0.371573475361861	D72	C1	1000	1000	14600	FGr
1713	9	0.278017650862588	D72	C1	1000	1000	23600	FGr
1714	10	0.196688160694998	D72	C1	1000	1000	38200	FGr
1715	11	0.138134697751741	D72	C1	1000	1000	61800	FGr
1716	12	0.0843767797225463	D72	C1	1000	1000	1e+05	FGr
1717	13	0.99293062972341	D72	C1	1000	1000	500	PC1
1718	14	0.998297765229635	D72	C1	1000	1000	810	PC1
1719	15	0.981325914468464	D72	C1	1000	1000	1320	PC1
1720	16	0.981282229725307	D72	C1	1000	1000	2100	PC1
1721	17	0.939349196884847	D72	C1	1000	1000	3400	PC1
1722	18	0.626352655923212	D72	C1	1000	1000	5500	PC1
1723	19	0.428742973567756	D72	C1	1000	1000	9000	PC1
1724	20	0.260742750170488	D72	C1	1000	1000	14600	PC1
1725	21	0.172140159952005	D72	C1	1000	1000	23600	PC1
1726	22	0.106341210328752	D72	C1	1000	1000	38200	PC1
1727	23	0.0688322435292786	D72	C1	1000	1000	61800	PC1
1728	24	0.0439709235194692	D72	C1	1000	1000	1e+05	PC1
1729	1	0.951595374178009	D73	C1	1000	1000	500	FGr
1730	2	0.935282382624642	D73	C1	1000	1000	810	FGr
1731	3	0.879000843902729	D73	C1	1000	1000	1320	FGr
1732	4	0.760742777482172	D73	C1	1000	1000	2100	FGr
1733	5	0.714819429807237	D73	C1	1000	1000	3400	FGr
1734	6	0.670067040091533	D73	C1	1000	1000	5500	FGr
1735	7	0.551675336389065	D73	C1	1000	1000	9000	FGr
1736	8	0.40136555095274	D73	C1	1000	1000	14600	FGr
1737	9	0.303201744991871	D73	C1	1000	1000	23600	FGr
1738	10	0.203666260047529	D73	C1	1000	1000	38200	FGr
1739	11	0.156505753057344	D73	C1	1000	1000	61800	FGr
1740	12	0.0888016625424261	D73	C1	1000	1000	1e+05	FGr
1741	13	0.998073503664648	D73	C1	1000	1000	500	PC1
1742	14	0.999815903730442	D73	C1	1000	1000	810	PC1
1743	15	0.941634842871426	D73	C1	1000	1000	1320	PC1
1744	16	0.878190405277224	D73	C1	1000	1000	2100	PC1
1745	17	0.879566462139581	D73	C1	1000	1000	3400	PC1
1746	18	0.832232104288041	D73	C1	1000	1000	5500	PC1
1747	19	0.38430004184145	D73	C1	1000	1000	9000	PC1
1748	20	0.316961487597288	D73	C1	1000	1000	14600	PC1
1749	21	0.205435274656161	D73	C1	1000	1000	23600	PC1
1750	22	0.119086879290083	D73	C1	1000	1000	38200	PC1
1751	23	0.0713046457805076	D73	C1	1000	1000	61800	PC1
1752	24	0.0423825623266717	D73	C1	1000	1000	1e+05	PC1
1753	1	0.938527498140222	D74	C1	1000	1000	500	FGr
1754	2	0.940036987607929	D74	C1	1000	1000	810	FGr
1755	3	0.906598555941748	D74	C1	1000	1000	1320	FGr
1756	4	0.881106241160505	D74	C1	1000	1000	2100	FGr
1757	5	0.721873095309766	D74	C1	1000	1000	3400	FGr
1758	6	0.648327024763655	D74	C1	1000	1000	5500	FGr
1759	7	0.525157986041377	D74	C1	1000	1000	9000	FGr
1760	8	0.45052510628332	D74	C1	1000	1000	14600	FGr
1761	9	0.296176774205593	D74	C1	1000	1000	23600	FGr
1762	10	0.222145872459891	D74	C1	1000	1000	38200	FGr
1763	11	0.147803542241107	D74	C1	1000	1000	61800	FGr
1764	12	0.091738863218282	D74	C1	1000	1000	1e+05	FGr
1765	13	0.999879413086979	D74	C1	1000	1000	500	PC1
1766	14	0.987926926553488	D74	C1	1000	1000	810	PC1
1767	15	0.99997993185552	D74	C1	1000	1000	1320	PC1
1768	16	0.999417965092268	D74	C1	1000	1000	2100	PC1
