	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
137	17	0.0030628098574016	0.0061257978645833	0	0.1	0.3	0.0030628098574016	0.0061257978645833	10	16000	A3	1440	1440	0	16000		PS	PS
138	18	0.00293994208010415	0.00700587440972216	0	0.3	0.2	0.00293994208010415	0.00700587440972216	35	16000	A3	1440	1440	0	16000		PS	PS
139	19	0.00278841499515817	0.00597970756365739	0	0.5	0.5	0.00278841499515817	0.00597970756365739	FGr	16000	A3	1440	1440	0	16000		PS	PS
140	20	0.00481817712843362	0.0284861558564814	0	0	0	0.00481817712843362	0.0284861558564814	NoCorrection	16000	A3	1440	1440	0	16000		PS	PS
141	21	0.00252344955659722	0.0105869182986111	0	0.2	0.2	0.00252344955659722	0.0105869182986111	10	15000	A3	1440	1440	0	15000		PS	PS
142	22	0.00188183733429783	0.00711899531057102	0	0.4	0.2	0.00188183733429783	0.00711899531057102	35	15000	A3	1440	1440	0	15000		PS	PS
143	23	0.00231230172702546	0.00504144755401236	0	0.5	0.4	0.00231230172702546	0.00504144755401236	FGr	15000	A3	1440	1440	0	15000		PS	PS
144	24	0.00608615895165894	0.0269455793306327	0	0.1	0	0.00608615895165894	0.0269455793306327	NoCorrection	15000	A3	1440	1440	0	15000		PS	PS
145	25	-0.00134755773516591	0.00736989489583331	0	0.6	0.2	-0.00134755773516591	0.00736989489583331	10	14000	A3	1440	1440	0	14000		PS	PS
146	26	-0.00217166879764661	0.00325701417438269	0	0.6	0.5	-0.00217166879764661	0.00325701417438269	35	14000	A3	1440	1440	0	14000		PS	PS
147	27	-0.00251215262758489	-0.00359136183256172	0	0.4	0.5	-0.00251215262758489	-0.00359136183256172	FGr	14000	A3	1440	1440	0	14000		PS	PS
148	28	-0.00196664804050928	0.00170858790316358	0	0.3	0.7	-0.00196664804050928	0.00170858790316358	NoCorrection	14000	A3	1440	1440	0	14000		PS	PS
149	29	-0.00125098541732254	0.000994861946373363	0	0.6	0.8	-0.00125098541732254	0.000994861946373363	10	13000	A3	1440	1440	0	13000		PS	PS
150	30	-0.00147051611637539	-0.00422208575231484	0	0.5	0.4	-0.00147051611637539	-0.00422208575231484	35	13000	A3	1440	1440	0	13000		PS	PS
151	31	-0.00202707111807485	0.000515149932484464	0	0.4	0.9	-0.00202707111807485	0.000515149932484464	FGr	13000	A3	1440	1440	0	13000		PS	PS
