	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	gwas_size	test_size	h2	num_causal	env	pheno	test
116	8	-0.0079009419763156	-0.00661729604166666	0	0.006	0.42	-0.0079009419763156	-0.00661729604166666	FGr	20000	A3	2160	720	0	300	0.2	LAT	PS
117	9	-0.00619410127738427	0.010325130466821	0	0.019	0.193	-0.00619410127738427	0.010325130466821	NoCorrection	20000	A3	2160	720	0	300	0.2	LAT	PS
118	10	-0.0398412428597222	0.0621747934027778	0	0.407	0.681	-0.0398412428597222	0.0621747934027778	10	20000	A3	2160	720	0	300	0.2	LAT	LAT
119	11	-0.0403483914429863	0.130063601875	0	0.395	0.372	-0.0403483914429863	0.130063601875	FGr	20000	A3	2160	720	0	300	0.2	LAT	LAT
120	12	0.165827910836528	1.79796384506944	0	0.002	0	0.165827910836528	1.79796384506944	NoCorrection	20000	A3	2160	720	0	300	0.2	LAT	LAT
121	13	-0.00480773459947919	-0.00359220792438268	0	0.054	0.633	-0.00480773459947919	-0.00359220792438268	10	20000	A3	2160	720	0	300	0.2	DIAG	PS
122	14	-0.00358742386783953	0.00681848227237658	0	0.149	0.317	-0.00358742386783953	0.00681848227237658	FGr	20000	A3	2160	720	0	300	0.2	DIAG	PS
123	15	-0.00453252746666669	0.000393805887345703	0	0.064	0.958	-0.00453252746666669	0.000393805887345703	NoCorrection	20000	A3	2160	720	0	300	0.2	DIAG	PS
124	16	0.04627094153868	0.22120548638889	0	0.313	0.096	0.04627094153868	0.22120548638889	10	20000	A3	2160	720	0	300	0.2	DIAG	LAT
125	17	0.0631707510305555	0.275113265486111	0	0.165	0.029	0.0631707510305555	0.275113265486111	FGr	20000	A3	2160	720	0	300	0.2	DIAG	LAT
126	18	0.141834270365278	0.914051784305556	0	0.003	0	0.141834270365278	0.914051784305556	NoCorrection	20000	A3	2160	720	0	300	0.2	DIAG	LAT
127	19	0.00323484734383489	0.0128427464004631	0	0.163	0.115	0.00323484734383489	0.0128427464004631	10	20000	A3	2160	720	0	300	0.5	PS	PS
128	20	0.00216764975597994	0.000367563599537166	0	0.333	0.959	0.00216764975597994	0.000367563599537166	FGr	20000	A3	2160	720	0	300	0.5	PS	PS
129	21	0.00588128871283952	0.0448152820833334	0	0.015	0	0.00588128871283952	0.0448152820833334	NoCorrection	20000	A3	2160	720	0	300	0.5	PS	PS
130	22	-0.00954640922541678	-0.0216735624305576	0	0.812	0.888	-0.00954640922541678	-0.0216735624305576	10	20000	A3	2160	720	0	300	0.5	PS	LAT
131	23	-0.0156249926909721	-0.0241339652777796	0	0.707	0.867	-0.0156249926909721	-0.0241339652777796	FGr	20000	A3	2160	720	0	300	0.5	PS	LAT
132	24	0.00618403835416669	0.236936990416668	0	0.878	0.088	0.00618403835416669	0.236936990416668	NoCorrection	20000	A3	2160	720	0	300	0.5	PS	LAT
133	25	0.00172835440403166	0.00091330520061731	0	0.501	0.896	0.00172835440403166	0.00091330520061731	10	20000	A3	2160	720	0	300	0.5	LAT	PS
134	26	0.00102343684744601	0.0032047273533951	0	0.726	0.728	0.00102343684744601	0.0032047273533951	FGr	20000	A3	2160	720	0	300	0.5	LAT	PS
135	27	0.00932857123568677	0.0761729773919753	0	0.004	0	0.00932857123568677	0.0761729773919753	NoCorrection	20000	A3	2160	720	0	300	0.5	LAT	PS
136	28	0.00719845990520865	0.0565897341666667	0	0.897	0.728	0.00719845990520865	0.0565897341666667	10	20000	A3	2160	720	0	300	0.5	LAT	LAT
137	29	0.00844346337777775	0.163579879374999	0	0.864	0.271	0.00844346337777775	0.163579879374999	FGr	20000	A3	2160	720	0	300	0.5	LAT	LAT
138	30	0.503104029597917	4.13548995972223	0	0	0	0.503104029597917	4.13548995972223	NoCorrection	20000	A3	2160	720	0	300	0.5	LAT	LAT
139	31	0.000259313969907397	-0.00602014098379629	0	0.922	0.425	0.000259313969907397	-0.00602014098379629	10	20000	A3	2160	720	0	300	0.5	DIAG	PS
140	32	0.000482349022040877	-0.000517562195215996	0	0.856	0.938	0.000482349022040877	-0.000517562195215996	FGr	20000	A3	2160	720	0	300	0.5	DIAG	PS
141	33	9.28977076002935e-05	-0.00949894663580244	0	0.976	0.231	9.28977076002935e-05	-0.00949894663580244	NoCorrection	20000	A3	2160	720	0	300	0.5	DIAG	PS
142	34	0.00759164920833357	0.203621110902778	0	0.853	0.152	0.00759164920833357	0.203621110902778	10	20000	A3	2160	720	0	300	0.5	DIAG	LAT
143	35	0.0334431279534726	0.236952201736111	0	0.506	0.117	0.0334431279534726	0.236952201736111	FGr	20000	A3	2160	720	0	300	0.5	DIAG	LAT
144	36	0.0865900039509725	0.813881218472222	0	0.063	0	0.0865900039509725	0.813881218472222	NoCorrection	20000	A3	2160	720	0	300	0.5	DIAG	LAT
145	37	0.00276459378827158	0.0179383713927469	0	0.249	0.023	0.00276459378827158	0.0179383713927469	10	20000	A3	2160	720	0	300	1	PS	PS
146	38	0.00152524943549382	0.00814684656635803	0	0.543	0.359	0.00152524943549382	0.00814684656635803	FGr	20000	A3	2160	720	0	300	1	PS	PS
147	39	0.0039314234954475	0.0265902266512346	0	0.115	0.003	0.0039314234954475	0.0265902266512346	NoCorrection	20000	A3	2160	720	0	300	1	PS	PS
148	40	0.0256963561499998	0.053144435486111	0	0.645	0.709	0.0256963561499998	0.053144435486111	10	20000	A3	2160	720	0	300	1	PS	LAT
149	41	0.0274445540590278	0.182680315486111	0	0.636	0.243	0.0274445540590278	0.182680315486111	FGr	20000	A3	2160	720	0	300	1	PS	LAT
150	42	0.0752831586819444	0.552716289166666	0	0.171	0	0.0752831586819444	0.552716289166666	NoCorrection	20000	A3	2160	720	0	300	1	PS	LAT
151	43	-0.00283589978954478	-0.00175399016975306	0	0.313	0.835	-0.00283589978954478	-0.00175399016975306	10	20000	A3	2160	720	0	300	1	LAT	PS
152	44	-0.00275949483162039	-0.000907761894290108	0	0.471	0.932	-0.00275949483162039	-0.000907761894290108	FGr	20000	A3	2160	720	0	300	1	LAT	PS
153	45	0.00767040235378085	0.105761124922839	0	0.04	0	0.00767040235378085	0.105761124922839	NoCorrection	20000	A3	2160	720	0	300	1	LAT	PS
154	46	0.0616795829631943	0.117861502083332	0	0.21	0.47	0.0616795829631943	0.117861502083332	10	20000	A3	2160	720	0	300	1	LAT	LAT
155	47	0.0973039906645838	0.325043977847223	0	0.051	0.031	0.0973039906645838	0.325043977847223	FGr	20000	A3	2160	720	0	300	1	LAT	LAT
156	48	0.786023407298611	5.90839475416666	0	0	0	0.786023407298611	5.90839475416666	NoCorrection	20000	A3	2160	720	0	300	1	LAT	LAT
157	49	0.00317658309444446	-0.0083422656558642	0	0.243	0.28	0.00317658309444446	-0.0083422656558642	10	20000	A3	2160	720	0	300	1	DIAG	PS
