	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
160	160	0.014345436965	0.016771221	0	0.16	0.483	0.014345436965	0.016771221	ID	10000	B1	C2	10000	100	0	0.5	300	0.1
161	161	0.00188399417250001	-0.00281546759999996	0	0.42	0.55	0.00188399417250001	-0.00281546759999996	1	1000	B1	C2	10000	1000	0	0.5	300	0
162	162	0.00174633511249998	-0.00261109455000003	0	0.43	0.579	0.00174633511249998	-0.00261109455000003	FGr	1000	B1	C2	10000	1000	0	0.5	300	0
163	163	0.00182909630590002	-0.00283412844999998	0	0.434	0.502	0.00182909630590002	-0.00283412844999998	NoCorrection	1000	B1	C2	10000	1000	0	0.5	300	0
164	164	0.00180792475065	-0.00293258280000001	0	0.455	0.493	0.00180792475065	-0.00293258280000001	ID	1000	B1	C2	10000	1000	0	0.5	300	0
165	165	0.0039187623812	-0.00151945055000004	0	0.131	0.744	0.0039187623812	-0.00151945055000004	1	1000	B1	C2	10000	1000	0	0.5	300	0.1
166	166	0.00405747507649996	-0.000926640849999989	0	0.123	0.827	0.00405747507649996	-0.000926640849999989	FGr	1000	B1	C2	10000	1000	0	0.5	300	0.1
167	167	0.00397577542646006	-0.00120096185000007	0	0.117	0.817	0.00397577542646006	-0.00120096185000007	NoCorrection	1000	B1	C2	10000	1000	0	0.5	300	0.1
168	168	0.00375240374480009	-0.000370208450000103	0	0.122	0.938	0.00375240374480009	-0.000370208450000103	ID	1000	B1	C2	10000	1000	0	0.5	300	0.1
169	169	-0.0038397130797	0.00677756159999993	0	0.177	0.345	-0.0038397130797	0.00677756159999993	1	10000	B1	C2	10000	1000	0	0.5	300	0
170	170	-0.00379885970585	0.00762034610000002	0	0.194	0.297	-0.00379885970585	0.00762034610000002	FGr	10000	B1	C2	10000	1000	0	0.5	300	0
171	171	-0.0038488668153	0.00577012229999985	0	0.185	0.443	-0.0038488668153	0.00577012229999985	NoCorrection	10000	B1	C2	10000	1000	0	0.5	300	0
172	172	-0.0038443410984	0.00576921234999995	0	0.19	0.427	-0.0038443410984	0.00576921234999995	ID	10000	B1	C2	10000	1000	0	0.5	300	0
173	173	-0.00172178616404998	-0.0145812973000001	0	0.492	0.043	-0.00172178616404998	-0.0145812973000001	1	10000	B1	C2	10000	1000	0	0.5	300	0.1
174	174	-0.00169535704449999	-0.0145306386499999	0	0.503	0.034	-0.00169535704449999	-0.0145306386499999	FGr	10000	B1	C2	10000	1000	0	0.5	300	0.1
