	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
3047	47	0.0424074806999001	0.0273770469299999	-0.0119842620158214	0	0.1	0.0543917427157216	0.0393613089458213	NoCorrection	10000	3.89539710451447	1.74061798105506	A51	C2	10000	10000	0.3	0.59	300	0.1
3048	48	0.0418389145766002	0.023376335995	-0.0119842620158214	0	0.5	0.0538231765924216	0.0353605980108214	ID	10000	2.70189625965523	0.936668921737164	A51	C2	10000	10000	0.3	0.59	300	0.1
3049	49	0.0639057538911999	0.055469052355	-0.0233546345807231	0	0	0.087260388471923	0.0788236869357232	1	10000	4.1971664476934	3.43520042261842	A51	C2	10000	10000	0.3	0.62	300	0
3050	50	0.0632566385864497	0.05361090175	-0.0233546345807231	0	0	0.0866112731671728	0.0769655363307231	FGr	10000	2.8064936316741	2.54593678794329	A51	C2	10000	10000	0.3	0.62	300	0
3051	51	0.0632499355041497	0.05359947115	-0.0233546345807231	0	0	0.0866045700848729	0.0769541057307231	NoCorrection	10000	2.86123721120471	2.84146901097174	A51	C2	10000	10000	0.3	0.62	300	0
3052	52	0.0638658774869747	0.05569830981	-0.0233546345807231	0	0	0.0872205120676978	0.0790529443907231	ID	10000	4.42098416864614	2.7097117159948	A51	C2	10000	10000	0.3	0.62	300	0
3053	53	0.0710721816237967	0.0485553824099997	-0.0233546345807231	0	0	0.0944268162045199	0.0719100169907229	1	10000	4.59832663352951	2.01827244351233	A51	C2	10000	10000	0.3	0.62	300	-0.1
3054	54	0.0720018655835003	0.051954692015	-0.0233546345807231	0	0	0.0953565001642234	0.0753093265957231	FGr	10000	3.81239306871977	2.05030089045234	A51	C2	10000	10000	0.3	0.62	300	-0.1
3055	55	0.0719421787356001	0.051678355805	-0.0233546345807231	0	0	0.0952968133163232	0.0750329903857231	NoCorrection	10000	5.59449461131269	2.94909333494208	A51	C2	10000	10000	0.3	0.62	300	-0.1
3056	56	0.0710810717359652	0.048850888435	-0.0233546345807231	0	0	0.0944357063166884	0.0722055230157231	ID	10000	5.55215498349735	2.47490764555713	A51	C2	10000	10000	0.3	0.62	300	-0.1
3057	57	0.0677540527042681	0.0497107943400002	-0.0233546345807231	0	0	0.0911086872849912	0.0730654289207234	1	10000	4.45130565331546	2.2672914845113	A51	C2	10000	10000	0.3	0.62	300	0.1
3058	58	0.0647538480303998	0.0533048851400003	-0.0233546345807231	0	0	0.0881084826111229	0.0766595197207234	FGr	10000	3.85529765205019	3.3443000334739	A51	C2	10000	10000	0.3	0.62	300	0.1
3059	59	0.0647588230925499	0.0516948583549997	-0.0233546345807231	0	0	0.0881134576732731	0.0750494929357228	NoCorrection	10000	3.96257950642559	2.89776467236883	A51	C2	10000	10000	0.3	0.62	300	0.1
3060	60	0.0675637549286	0.0501777290899997	-0.0233546345807231	0	0	0.0909183895093231	0.0735323636707228	ID	10000	5.59298023891288	4.10825719830786	A51	C2	10000	10000	0.3	0.62	300	0.1
