	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	rep	config	gwas_size	test_size	h2	ts	num_causal	env
7718	38	0.0027793258997	0.00861176520000002	0	0.764	0.704	0.0027793258997	0.00861176520000002	FGr	3400	C81	C1	1000	1000	0	0.5	3400	1
7719	39	0.00223730985499999	0.0143330971000003	0	0.795	0.515	0.00223730985499999	0.0143330971000003	NoCorrection	3400	C81	C1	1000	1000	0	0.5	3400	1
7720	40	-0.00589268258999998	0.01026834185	0	0.475	0.583	-0.00589268258999998	0.01026834185	ID	3400	C81	C1	1000	1000	0	0.5	3400	1
7721	41	-0.00182910612499998	0.0431124338	0	0.843	0.086	-0.00182910612499998	0.0431124338	1	5500	C81	C1	1000	1000	0	0.5	5500	0
7722	42	-0.00235647590000004	0.0323240327000003	0	0.802	0.207	-0.00235647590000004	0.0323240327000003	FGr	5500	C81	C1	1000	1000	0	0.5	5500	0
7723	43	-0.00238173735700001	0.0396666450000001	0	0.784	0.125	-0.00238173735700001	0.0396666450000001	NoCorrection	5500	C81	C1	1000	1000	0	0.5	5500	0
7724	44	-0.0023334718815	0.0376267682000001	0	0.814	0.133	-0.0023334718815	0.0376267682000001	ID	5500	C81	C1	1000	1000	0	0.5	5500	0
7725	45	0.00291925419199979	0.0039667774999999	0	0.725	0.886	0.00291925419199979	0.0039667774999999	1	5500	C81	C1	1000	1000	0	0.5	5500	1
7726	46	-0.00090277702694992	0.0240549514999999	0	0.924	0.425	-0.00090277702694992	0.0240549514999999	FGr	5500	C81	C1	1000	1000	0	0.5	5500	1
7727	47	-0.00102256963150004	0.0256930669999998	0	0.925	0.378	-0.00102256963150004	0.0256930669999998	NoCorrection	5500	C81	C1	1000	1000	0	0.5	5500	1
7728	48	-0.00362479517400007	0.00515969829999994	0	0.691	0.838	-0.00362479517400007	0.00515969829999994	ID	5500	C81	C1	1000	1000	0	0.5	5500	1
7729	49	0.015396290067	-0.0270641275000004	0	0.267	0.439	0.015396290067	-0.0270641275000004	1	9000	C81	C1	1000	1000	0	0.5	9000	0
7730	50	0.0152580588330002	-0.0149572428000001	0	0.276	0.653	0.0152580588330002	-0.0149572428000001	FGr	9000	C81	C1	1000	1000	0	0.5	9000	0
7731	51	0.0152768078049996	-0.0279638224000002	0	0.264	0.431	0.0152768078049996	-0.0279638224000002	NoCorrection	9000	C81	C1	1000	1000	0	0.5	9000	0
7732	52	0.0156133498005002	-0.0196304254	0	0.248	0.552	0.0156133498005002	-0.0196304254	ID	9000	C81	C1	1000	1000	0	0.5	9000	0
7733	53	-0.00678092918825001	0.0082779809	0	0.604	0.816	-0.00678092918825001	0.0082779809	1	9000	C81	C1	1000	1000	0	0.5	9000	1
7734	54	-0.00184217161449998	0.0525470429999999	0	0.907	0.166	-0.00184217161449998	0.0525470429999999	FGr	9000	C81	C1	1000	1000	0	0.5	9000	1
7735	55	-0.00190706964800002	0.0624419195	0	0.88	0.097	-0.00190706964800002	0.0624419195	NoCorrection	9000	C81	C1	1000	1000	0	0.5	9000	1
7736	56	-0.00964847905675001	-0.0218165663499999	0	0.451	0.496	-0.00964847905675001	-0.0218165663499999	ID	9000	C81	C1	1000	1000	0	0.5	9000	1
7737	57	-0.0397877418955003	0.021607132	0	0.032	0.574	-0.0397877418955003	0.021607132	1	14600	C81	C1	1000	1000	0	0.5	14600	0
7738	58	-0.0405683839132501	0.000964655800000099	0	0.017	0.984	-0.0405683839132501	0.000964655800000099	FGr	14600	C81	C1	1000	1000	0	0.5	14600	0
7739	59	-0.040786806339	0.00150785024999997	0	0.019	0.973	-0.040786806339	0.00150785024999997	NoCorrection	14600	C81	C1	1000	1000	0	0.5	14600	0
7740	60	-0.0392319053619497	0.0224975476	0	0.026	0.59	-0.0392319053619497	0.0224975476	ID	14600	C81	C1	1000	1000	0	0.5	14600	0
7741	61	-0.0159389069399	0.0633253682000002	0	0.384	0.143	-0.0159389069399	0.0633253682000002	1	14600	C81	C1	1000	1000	0	0.5	14600	1
7742	62	0.00218369424224995	0.09735852585	0	0.911	0.034	0.00218369424224995	0.09735852585	FGr	14600	C81	C1	1000	1000	0	0.5	14600	1
7743	63	0.00375043080624986	0.1462301005	0	0.855	0.004	0.00375043080624986	0.1462301005	NoCorrection	14600	C81	C1	1000	1000	0	0.5	14600	1
7744	64	-0.01717491105	0.0173793979	0	0.33	0.633	-0.01717491105	0.0173793979	ID	14600	C81	C1	1000	1000	0	0.5	14600	1
7745	65	-0.0283386422630002	0.0033774862500003	0	0.21	0.94	-0.0283386422630002	0.0033774862500003	1	23600	C81	C1	1000	1000	0	0.5	23600	0
7746	66	-0.0326044894618999	-0.0375336135499998	0	0.125	0.472	-0.0326044894618999	-0.0375336135499998	FGr	23600	C81	C1	1000	1000	0	0.5	23600	0
7747	67	-0.0322925715465252	-0.0443079865499999	0	0.121	0.403	-0.0322925715465252	-0.0443079865499999	NoCorrection	23600	C81	C1	1000	1000	0	0.5	23600	0
7748	68	-0.0292642870815998	-0.0133375730000002	0	0.172	0.815	-0.0292642870815998	-0.0133375730000002	ID	23600	C81	C1	1000	1000	0	0.5	23600	0
7749	69	-0.0175549750320001	0.0582358410000003	0	0.418	0.274	-0.0175549750320001	0.0582358410000003	1	23600	C81	C1	1000	1000	0	0.5	23600	1
7750	70	0.0211162447988	0.1747842515	0	0.384	0.004	0.0211162447988	0.1747842515	FGr	23600	C81	C1	1000	1000	0	0.5	23600	1
7751	71	0.0288248302514994	0.2648792605	0	0.264	0	0.0288248302514994	0.2648792605	NoCorrection	23600	C81	C1	1000	1000	0	0.5	23600	1
7752	72	-0.0147600677530999	0.06805634985	0	0.513	0.197	-0.0147600677530999	0.06805634985	ID	23600	C81	C1	1000	1000	0	0.5	23600	1
7753	73	-0.00688626446750005	-0.0745606404500001	0	0.812	0.252	-0.00688626446750005	-0.0745606404500001	1	38200	C81	C1	1000	1000	0	0.5	38200	0
7754	74	-0.00587859838861997	-0.0722953391499997	0	0.826	0.285	-0.00587859838861997	-0.0722953391499997	FGr	38200	C81	C1	1000	1000	0	0.5	38200	0
7755	75	-0.00720813291555361	-0.0727024273000001	0	0.796	0.291	-0.00720813291555361	-0.0727024273000001	NoCorrection	38200	C81	C1	1000	1000	0	0.5	38200	0
7756	76	-0.00821222441115	-0.0810896390999999	0	0.79	0.239	-0.00821222441115	-0.0810896390999999	ID	38200	C81	C1	1000	1000	0	0.5	38200	0
7757	77	-0.0378561992565999	0.0358501875999999	0	0.157	0.591	-0.0378561992565999	0.0358501875999999	1	38200	C81	C1	1000	1000	0	0.5	38200	1
7758	78	0.01693256094167	0.2901573095	0	0.614	0	0.01693256094167	0.2901573095	FGr	38200	C81	C1	1000	1000	0	0.5	38200	1
7759	79	0.0286194969080001	0.330163768	0	0.397	0	0.0286194969080001	0.330163768	NoCorrection	38200	C81	C1	1000	1000	0	0.5	38200	1
7760	80	-0.04890706111905	0.0901532978500017	0	0.075	0.163	-0.04890706111905	0.0901532978500017	ID	38200	C81	C1	1000	1000	0	0.5	38200	1
7761	81	0.000396004443300006	-0.14071254825	0	0.99	0.084	0.000396004443300006	-0.14071254825	1	61800	C81	C1	1000	1000	0	0.5	61800	0
7762	82	-0.0032589386573599	-0.171878896	0	0.927	0.043	-0.0032589386573599	-0.171878896	FGr	61800	C81	C1	1000	1000	0	0.5	61800	0
7763	83	-0.00189985306939991	-0.15535359155	0	0.956	0.059	-0.00189985306939991	-0.15535359155	NoCorrection	61800	C81	C1	1000	1000	0	0.5	61800	0
7764	84	0.00153598805925008	-0.1383712398	0	0.966	0.094	0.00153598805925008	-0.1383712398	ID	61800	C81	C1	1000	1000	0	0.5	61800	0
7765	85	0.0463783849019998	-0.08122807775	0	0.186	0.334	0.0463783849019998	-0.08122807775	1	61800	C81	C1	1000	1000	0	0.5	61800	1
7766	86	0.0745496596499998	0.2040181046	0	0.051	0.022	0.0745496596499998	0.2040181046	FGr	61800	C81	C1	1000	1000	0	0.5	61800	1
7767	87	0.09074464192045	0.32399349145	0	0.02	0	0.09074464192045	0.32399349145	NoCorrection	61800	C81	C1	1000	1000	0	0.5	61800	1
7768	88	0.0355877508742502	-0.1431374634	0	0.323	0.083	0.0355877508742502	-0.1431374634	ID	61800	C81	C1	1000	1000	0	0.5	61800	1
7769	89	-0.0511161998911548	-0.14125458	0	0.254	0.19	-0.0511161998911548	-0.14125458	1	1e+05	C81	C1	1000	1000	0	0.5	1e+05	0
7770	90	-0.0508065305762798	-0.1132063423	0	0.239	0.3	-0.0508065305762798	-0.1132063423	FGr	1e+05	C81	C1	1000	1000	0	0.5	1e+05	0
7771	91	-0.0439843855408902	-0.0271668374000002	0	0.351	0.786	-0.0439843855408902	-0.0271668374000002	NoCorrection	1e+05	C81	C1	1000	1000	0	0.5	1e+05	0
7772	92	-0.0533219321751002	-0.140597388850001	0	0.234	0.185	-0.0533219321751002	-0.140597388850001	ID	1e+05	C81	C1	1000	1000	0	0.5	1e+05	0
7773	93	0.0909322284967299	0.0383111663499999	0	0.037	0.702	0.0909322284967299	0.0383111663499999	1	1e+05	C81	C1	1000	1000	0	0.5	1e+05	1
7774	94	0.1460350533628	0.4832045745	0	0.003	0	0.1460350533628	0.4832045745	FGr	1e+05	C81	C1	1000	1000	0	0.5	1e+05	1
7775	95	0.18979505036405	0.685808308	0	0	0	0.18979505036405	0.685808308	NoCorrection	1e+05	C81	C1	1000	1000	0	0.5	1e+05	1
7776	96	0.0919577382789001	0.0490148503999999	0	0.022	0.639	0.0919577382789001	0.0490148503999999	ID	1e+05	C81	C1	1000	1000	0	0.5	1e+05	1
7777	1	0.000246030699999993	-0.0126610235	0	0.94	0.096	0.000246030699999993	-0.0126610235	1	500	C82	C1	1000	1000	0	0.5	500	0
7778	2	0.000165303439999996	-0.0162199205	0	0.947	0.03	0.000165303439999996	-0.0162199205	FGr	500	C82	C1	1000	1000	0	0.5	500	0
7779	3	0.000169811659999996	-0.013152176	0	0.947	0.074	0.000169811659999996	-0.013152176	NoCorrection	500	C82	C1	1000	1000	0	0.5	500	0
7780	4	0.000183457609999992	-0.01315184	0	0.948	0.079	0.000183457609999992	-0.01315184	ID	500	C82	C1	1000	1000	0	0.5	500	0
7781	5	0.00328912492000001	0.00345034050000001	0	0.377	0.631	0.00328912492000001	0.00345034050000001	1	500	C82	C1	1000	1000	0	0.5	500	1
7782	6	0.003263257339	0.00342810399999999	0	0.373	0.597	0.003263257339	0.00342810399999999	FGr	500	C82	C1	1000	1000	0	0.5	500	1
7783	7	0.00333635975	0.00338530650000001	0	0.368	0.615	0.00333635975	0.00338530650000001	NoCorrection	500	C82	C1	1000	1000	0	0.5	500	1
7784	8	0.00381022444	0.00784655074999999	0	0.175	0.183	0.00381022444	0.00784655074999999	ID	500	C82	C1	1000	1000	0	0.5	500	1
7785	9	0.000859448620000005	0.0181170587	0	0.85	0.064	0.000859448620000005	0.0181170587	1	810	C82	C1	1000	1000	0	0.5	810	0
7786	10	0.000992245539999971	0.0142775674000001	0	0.778	0.159	0.000992245539999971	0.0142775674000001	FGr	810	C82	C1	1000	1000	0	0.5	810	0
7787	11	0.00106820947000002	0.0163350070999998	0	0.77	0.094	0.00106820947000002	0.0163350070999998	NoCorrection	810	C82	C1	1000	1000	0	0.5	810	0
7788	12	0.000665640059999997	0.0239512876	0	0.857	0.012	0.000665640059999997	0.0239512876	ID	810	C82	C1	1000	1000	0	0.5	810	0
7789	13	-0.00243514695499997	0.015172687	0	0.627	0.083	-0.00243514695499997	0.015172687	1	810	C82	C1	1000	1000	0	0.5	810	1
7790	14	-0.00232133517999998	0.015302635	0	0.655	0.069	-0.00232133517999998	0.015302635	FGr	810	C82	C1	1000	1000	0	0.5	810	1
7791	15	-0.00251960919000004	0.0154007905	0	0.612	0.084	-0.00251960919000004	0.0154007905	NoCorrection	810	C82	C1	1000	1000	0	0.5	810	1
7792	16	-0.00582195861499998	0.0104794195	0	0.211	0.225	-0.00582195861499998	0.0104794195	ID	810	C82	C1	1000	1000	0	0.5	810	1
7793	17	-0.00332225120999998	0.00545199485	0	0.386	0.641	-0.00332225120999998	0.00545199485	1	1320	C82	C1	1000	1000	0	0.5	1320	0
7794	18	-0.00284897664019989	0.0104669052	0	0.472	0.393	-0.00284897664019989	0.0104669052	FGr	1320	C82	C1	1000	1000	0	0.5	1320	0
7795	19	-0.00298620729000007	0.00669739725000006	0	0.433	0.563	-0.00298620729000007	0.00669739725000006	NoCorrection	1320	C82	C1	1000	1000	0	0.5	1320	0
7796	20	-0.00359776815000005	0.0103979064999998	0	0.343	0.419	-0.00359776815000005	0.0103979064999998	ID	1320	C82	C1	1000	1000	0	0.5	1320	0
7797	21	0.00971396350100001	0.0234530864999998	0	0.085	0.087	0.00971396350100001	0.0234530864999998	1	1320	C82	C1	1000	1000	0	0.5	1320	1
7798	22	0.010086580875	0.017199054	0	0.075	0.199	0.010086580875	0.017199054	FGr	1320	C82	C1	1000	1000	0	0.5	1320	1
7799	23	0.0102337071375	0.0193937	0	0.054	0.148	0.0102337071375	0.0193937	NoCorrection	1320	C82	C1	1000	1000	0	0.5	1320	1
7800	24	0.00228418584199997	0.00702933255000013	0	0.637	0.524	0.00228418584199997	0.00702933255000013	ID	1320	C82	C1	1000	1000	0	0.5	1320	1
7801	25	0.00798545272500007	0.00246844189999997	0	0.193	0.866	0.00798545272500007	0.00246844189999997	1	2100	C82	C1	1000	1000	0	0.5	2100	0
7802	26	0.00792888248949986	0.00126008555	0	0.174	0.918	0.00792888248949986	0.00126008555	FGr	2100	C82	C1	1000	1000	0	0.5	2100	0
7803	27	0.00791030925649992	0.00128689185	0	0.187	0.926	0.00791030925649992	0.00128689185	NoCorrection	2100	C82	C1	1000	1000	0	0.5	2100	0
7804	28	0.00776154049720001	0.00050548364999998	0	0.21	0.97	0.00776154049720001	0.00050548364999998	ID	2100	C82	C1	1000	1000	0	0.5	2100	0
7805	29	0.0054196553226001	-0.00576189099999999	0	0.606	0.726	0.0054196553226001	-0.00576189099999999	1	2100	C82	C1	1000	1000	0	0.5	2100	1
7806	30	0.0050646406249999	-0.00832378799999999	0	0.586	0.601	0.0050646406249999	-0.00832378799999999	FGr	2100	C82	C1	1000	1000	0	0.5	2100	1
7807	31	0.00540669219179984	-0.0058789755	0	0.591	0.715	0.00540669219179984	-0.0058789755	NoCorrection	2100	C82	C1	1000	1000	0	0.5	2100	1
7808	32	0.00151925727900004	-0.02074646185	0	0.859	0.132	0.00151925727900004	-0.02074646185	ID	2100	C82	C1	1000	1000	0	0.5	2100	1
7809	33	0.0121401167190001	-0.0119677754000001	0	0.108	0.551	0.0121401167190001	-0.0119677754000001	1	3400	C82	C1	1000	1000	0	0.5	3400	0
7810	34	0.0120847461555	-0.00939815189999988	0	0.116	0.639	0.0120847461555	-0.00939815189999988	FGr	3400	C82	C1	1000	1000	0	0.5	3400	0
7811	35	0.012069352595	-0.0104794094	0	0.126	0.593	0.012069352595	-0.0104794094	NoCorrection	3400	C82	C1	1000	1000	0	0.5	3400	0
7812	36	0.012168447828	-0.0097046544	0	0.105	0.643	0.012168447828	-0.0097046544	ID	3400	C82	C1	1000	1000	0	0.5	3400	0
7813	37	-0.017102978165	0.0472467635000003	0	0.067	0.052	-0.017102978165	0.0472467635000003	1	3400	C82	C1	1000	1000	0	0.5	3400	1
7814	38	-0.0151765166824	0.0312239034999999	0	0.092	0.161	-0.0151765166824	0.0312239034999999	FGr	3400	C82	C1	1000	1000	0	0.5	3400	1
7815	39	-0.015568204985	0.0397938924999997	0	0.09	0.081	-0.015568204985	0.0397938924999997	NoCorrection	3400	C82	C1	1000	1000	0	0.5	3400	1
7816	40	-0.012648356012	-0.0360005864000002	0	0.084	0.06	-0.012648356012	-0.0360005864000002	ID	3400	C82	C1	1000	1000	0	0.5	3400	1
7817	41	-0.011652838441	0.00396810254999989	0	0.291	0.856	-0.011652838441	0.00396810254999989	1	5500	C82	C1	1000	1000	0	0.5	5500	0
7818	42	-0.0118124231564999	0.0038259468	0	0.271	0.851	-0.0118124231564999	0.0038259468	FGr	5500	C82	C1	1000	1000	0	0.5	5500	0
7819	43	-0.0113156167520001	0.00377167785000006	0	0.303	0.859	-0.0113156167520001	0.00377167785000006	NoCorrection	5500	C82	C1	1000	1000	0	0.5	5500	0
7820	44	-0.0114676476495	-0.00364975930000004	0	0.269	0.86	-0.0114676476495	-0.00364975930000004	ID	5500	C82	C1	1000	1000	0	0.5	5500	0
7821	45	-0.00914781457499981	0.0272650285	0	0.465	0.363	-0.00914781457499981	0.0272650285	1	5500	C82	C1	1000	1000	0	0.5	5500	1
7822	46	-0.0101342915185	0.00584083999999997	0	0.435	0.841	-0.0101342915185	0.00584083999999997	FGr	5500	C82	C1	1000	1000	0	0.5	5500	1
7823	47	-0.010540414808	0.00566127850000006	0	0.417	0.85	-0.010540414808	0.00566127850000006	NoCorrection	5500	C82	C1	1000	1000	0	0.5	5500	1
7824	48	-0.00935029613599996	-0.0362029223999999	0	0.421	0.149	-0.00935029613599996	-0.0362029223999999	ID	5500	C82	C1	1000	1000	0	0.5	5500	1
7825	49	-0.00748212098500002	0.0467689539000001	0	0.658	0.177	-0.00748212098500002	0.0467689539000001	1	9000	C82	C1	1000	1000	0	0.5	9000	0
7826	50	-0.00730721631250001	0.0411573498500001	0	0.645	0.239	-0.00730721631250001	0.0411573498500001	FGr	9000	C82	C1	1000	1000	0	0.5	9000	0
7827	51	-0.00731920153850001	0.0425329127999999	0	0.641	0.224	-0.00731920153850001	0.0425329127999999	NoCorrection	9000	C82	C1	1000	1000	0	0.5	9000	0
7828	52	-0.0073814078344	0.03151146655	0	0.629	0.334	-0.0073814078344	0.03151146655	ID	9000	C82	C1	1000	1000	0	0.5	9000	0
7829	53	0.00833809861700006	-0.0256416626999998	0	0.546	0.46	0.00833809861700006	-0.0256416626999998	1	9000	C82	C1	1000	1000	0	0.5	9000	1
7830	54	0.00569655816699995	0.0306796615000001	0	0.74	0.428	0.00569655816699995	0.0306796615000001	FGr	9000	C82	C1	1000	1000	0	0.5	9000	1
7831	55	0.00587409572089988	0.0159152015	0	0.747	0.747	0.00587409572089988	0.0159152015	NoCorrection	9000	C82	C1	1000	1000	0	0.5	9000	1
7832	56	0.00543520370177001	-0.0383721515000002	0	0.691	0.246	0.00543520370177001	-0.0383721515000002	ID	9000	C82	C1	1000	1000	0	0.5	9000	1
7833	57	-0.0231653177275	-0.0135066333499998	0	0.144	0.729	-0.0231653177275	-0.0135066333499998	1	14600	C82	C1	1000	1000	0	0.5	14600	0
7834	58	-0.0231976900905	-0.0131119195499999	0	0.152	0.735	-0.0231976900905	-0.0131119195499999	FGr	14600	C82	C1	1000	1000	0	0.5	14600	0
7835	59	-0.023119725166	-0.0140484349	0	0.159	0.739	-0.023119725166	-0.0140484349	NoCorrection	14600	C82	C1	1000	1000	0	0.5	14600	0
7836	60	-0.0230781769025	-0.015112211	0	0.177	0.734	-0.0230781769025	-0.015112211	ID	14600	C82	C1	1000	1000	0	0.5	14600	0
7837	61	0.00760820167855002	-0.0353643701999998	0	0.661	0.398	0.00760820167855002	-0.0353643701999998	1	14600	C82	C1	1000	1000	0	0.5	14600	1
7838	62	0.022970838645	0.081433934	0	0.195	0.081	0.022970838645	0.081433934	FGr	14600	C82	C1	1000	1000	0	0.5	14600	1
7839	63	0.0227869967511501	0.0748275240000001	0	0.22	0.103	0.0227869967511501	0.0748275240000001	NoCorrection	14600	C82	C1	1000	1000	0	0.5	14600	1
7840	64	0.00487880653169996	-0.01868236685	0	0.783	0.68	0.00487880653169996	-0.01868236685	ID	14600	C82	C1	1000	1000	0	0.5	14600	1
7841	65	-0.0277116252958499	0.0327524765500001	0	0.169	0.523	-0.0277116252958499	0.0327524765500001	1	23600	C82	C1	1000	1000	0	0.5	23600	0
7842	66	-0.02843727349	0.0513078624	0	0.156	0.31	-0.02843727349	0.0513078624	FGr	23600	C82	C1	1000	1000	0	0.5	23600	0
7843	67	-0.0270675883035002	0.0483480887499998	0	0.211	0.383	-0.0270675883035002	0.0483480887499998	NoCorrection	23600	C82	C1	1000	1000	0	0.5	23600	0
7844	68	-0.0279453183334501	0.0315315737500002	0	0.152	0.53	-0.0279453183334501	0.0315315737500002	ID	23600	C82	C1	1000	1000	0	0.5	23600	0
7845	69	0.00700318901025012	0.0686826080000002	0	0.726	0.202	0.00700318901025012	0.0686826080000002	1	23600	C82	C1	1000	1000	0	0.5	23600	1
7846	70	0.01819296561825	0.0993956754999998	0	0.444	0.103	0.01819296561825	0.0993956754999998	FGr	23600	C82	C1	1000	1000	0	0.5	23600	1
7847	71	0.0208422420462	0.1593107885	0	0.386	0.011	0.0208422420462	0.1593107885	NoCorrection	23600	C82	C1	1000	1000	0	0.5	23600	1
7848	72	0.012804479204	0.0359792331500006	0	0.539	0.499	0.012804479204	0.0359792331500006	ID	23600	C82	C1	1000	1000	0	0.5	23600	1
7849	73	-0.054056675665	-0.0290524506500003	0	0.037	0.659	-0.054056675665	-0.0290524506500003	1	38200	C82	C1	1000	1000	0	0.5	38200	0
7850	74	-0.05342916695855	-0.0197217530000001	0	0.04	0.759	-0.05342916695855	-0.0197217530000001	FGr	38200	C82	C1	1000	1000	0	0.5	38200	0
7851	75	-0.0542599276345	-0.0257995426499999	0	0.03	0.668	-0.0542599276345	-0.0257995426499999	NoCorrection	38200	C82	C1	1000	1000	0	0.5	38200	0
7852	76	-0.0528945222660999	-0.0124989091999999	0	0.04	0.836	-0.0528945222660999	-0.0124989091999999	ID	38200	C82	C1	1000	1000	0	0.5	38200	0
7853	77	0.0041383442944501	-0.01228609705	0	0.874	0.86	0.0041383442944501	-0.01228609705	1	38200	C82	C1	1000	1000	0	0.5	38200	1
7854	78	0.0693214175013006	0.329123667	0	0.049	0	0.0693214175013006	0.329123667	FGr	38200	C82	C1	1000	1000	0	0.5	38200	1
7855	79	0.0978886084048997	0.358713811	0	0.007	0	0.0978886084048997	0.358713811	NoCorrection	38200	C82	C1	1000	1000	0	0.5	38200	1
7856	80	0.00286169836999946	-0.0343416507000001	0	0.92	0.589	0.00286169836999946	-0.0343416507000001	ID	38200	C82	C1	1000	1000	0	0.5	38200	1
7857	81	-0.0217366547406499	0.0526040601499994	0	0.519	0.531	-0.0217366547406499	0.0526040601499994	1	61800	C82	C1	1000	1000	0	0.5	61800	0
7858	82	-0.0246830298774249	-0.00314929960000097	0	0.496	0.979	-0.0246830298774249	-0.00314929960000097	FGr	61800	C82	C1	1000	1000	0	0.5	61800	0
7859	83	-0.0246592818742252	-0.00214870479999981	0	0.493	0.98	-0.0246592818742252	-0.00214870479999981	NoCorrection	61800	C82	C1	1000	1000	0	0.5	61800	0
7860	84	-0.022241304175545	0.0490070740500006	0	0.532	0.534	-0.022241304175545	0.0490070740500006	ID	61800	C82	C1	1000	1000	0	0.5	61800	0
7861	85	0.0311884333222499	0.0833635999499999	0	0.398	0.357	0.0311884333222499	0.0833635999499999	1	61800	C82	C1	1000	1000	0	0.5	61800	1
7862	86	0.0646318961547002	0.383434042399999	0	0.113	0	0.0646318961547002	0.383434042399999	FGr	61800	C82	C1	1000	1000	0	0.5	61800	1
7863	87	0.0675698394099001	0.4609258011	0	0.116	0	0.0675698394099001	0.4609258011	NoCorrection	61800	C82	C1	1000	1000	0	0.5	61800	1
7864	88	0.0351867569850501	0.13351206955	0	0.323	0.108	0.0351867569850501	0.13351206955	ID	61800	C82	C1	1000	1000	0	0.5	61800	1
7865	89	-0.00963042918945016	0.1899032105	0	0.814	0.062	-0.00963042918945016	0.1899032105	1	1e+05	C82	C1	1000	1000	0	0.5	1e+05	0
7866	90	-0.0158129702745001	0.14699132435	0	0.749	0.139	-0.0158129702745001	0.14699132435	FGr	1e+05	C82	C1	1000	1000	0	0.5	1e+05	0
7867	91	-0.0178100200917504	0.12535734795	0	0.676	0.19	-0.0178100200917504	0.12535734795	NoCorrection	1e+05	C82	C1	1000	1000	0	0.5	1e+05	0
7868	92	-0.00916730642389993	0.16901633905	0	0.854	0.1	-0.00916730642389993	0.16901633905	ID	1e+05	C82	C1	1000	1000	0	0.5	1e+05	0
7869	93	0.00493283850809991	0.0575128954500002	0	0.916	0.61	0.00493283850809991	0.0575128954500002	1	1e+05	C82	C1	1000	1000	0	0.5	1e+05	1
7870	94	0.0683707426074599	0.5273305589	0	0.201	0	0.0683707426074599	0.5273305589	FGr	1e+05	C82	C1	1000	1000	0	0.5	1e+05	1
7871	95	0.103016474358175	0.740718709500001	0	0.055	0	0.103016474358175	0.740718709500001	NoCorrection	1e+05	C82	C1	1000	1000	0	0.5	1e+05	1
7872	96	0.00452282668815005	-0.0106351131499998	0	0.926	0.919	0.00452282668815005	-0.0106351131499998	ID	1e+05	C82	C1	1000	1000	0	0.5	1e+05	1
7873	1	0.000496449115000004	0.00509810750000001	0	0.86	0.603	0.000496449115000004	0.00509810750000001	1	500	C83	C1	1000	1000	0	0.5	500	0
7874	2	0.000307887160000013	0.00728771749999996	0	0.902	0.464	0.000307887160000013	0.00728771749999996	FGr	500	C83	C1	1000	1000	0	0.5	500	0
7875	3	0.00060385952	0.00734102250000001	0	0.835	0.446	0.00060385952	0.00734102250000001	NoCorrection	500	C83	C1	1000	1000	0	0.5	500	0
7876	4	0.00081415625499999	0.00729038790000005	0	0.776	0.438	0.00081415625499999	0.00729038790000005	ID	500	C83	C1	1000	1000	0	0.5	500	0
7877	5	0.005489309225	-0.0125207755000001	0	0.17	0.211	0.005489309225	-0.0125207755000001	1	500	C83	C1	1000	1000	0	0.5	500	1
7878	6	0.00520122054	-0.0105693250000002	0	0.182	0.297	0.00520122054	-0.0105693250000002	FGr	500	C83	C1	1000	1000	0	0.5	500	1
7879	7	0.00544832804000001	-0.012422169	0	0.165	0.221	0.00544832804000001	-0.012422169	NoCorrection	500	C83	C1	1000	1000	0	0.5	500	1
7880	8	0.00220076404999999	0.00461661940000013	0	0.374	0.527	0.00220076404999999	0.00461661940000013	ID	500	C83	C1	1000	1000	0	0.5	500	1
7881	9	0.00278494177275001	-0.00963049465000004	0	0.38	0.354	0.00278494177275001	-0.00963049465000004	1	810	C83	C1	1000	1000	0	0.5	810	0
7882	10	0.00279018743049999	-0.00952355669999994	0	0.329	0.328	0.00279018743049999	-0.00952355669999994	FGr	810	C83	C1	1000	1000	0	0.5	810	0
7883	11	0.00281128187200002	-0.00956717855000001	0	0.353	0.315	0.00281128187200002	-0.00956717855000001	NoCorrection	810	C83	C1	1000	1000	0	0.5	810	0
7884	12	0.003959756393	-0.00758894879999998	0	0.205	0.412	0.003959756393	-0.00758894879999998	ID	810	C83	C1	1000	1000	0	0.5	810	0
7885	13	0.00743876814500003	0.0105281185000001	0	0.155	0.256	0.00743876814500003	0.0105281185000001	1	810	C83	C1	1000	1000	0	0.5	810	1
7886	14	0.006317896145	0.010251471	0	0.244	0.263	0.006317896145	0.010251471	FGr	810	C83	C1	1000	1000	0	0.5	810	1
7887	15	0.00638222291499999	0.0095451095	0	0.244	0.325	0.00638222291499999	0.0095451095	NoCorrection	810	C83	C1	1000	1000	0	0.5	810	1
7888	16	-0.00433107425400003	0.000448461099999952	0	0.345	0.959	-0.00433107425400003	0.000448461099999952	ID	810	C83	C1	1000	1000	0	0.5	810	1
7889	17	-0.00129666565499998	-0.00252377319999982	0	0.866	0.855	-0.00129666565499998	-0.00252377319999982	1	1320	C83	C1	1000	1000	0	0.5	1320	0
7890	18	-0.00192930738999999	-0.00259285894999984	0	0.799	0.854	-0.00192930738999999	-0.00259285894999984	FGr	1320	C83	C1	1000	1000	0	0.5	1320	0
7891	19	-0.00142282369999986	-0.0025380906	0	0.853	0.869	-0.00142282369999986	-0.0025380906	NoCorrection	1320	C83	C1	1000	1000	0	0.5	1320	0
