	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
69	9	-0.0240252343995	-0.0407512714999998	0	0.5	0.5	-0.0240252343995	-0.0407512714999998	J10	23600	-0.616626631028156	-0.562554967917718	E6	C1	1000	1000	0	0.5	23600	
70	10	-0.0678083137864505	0.0226705801999999	0	0.1	0.7	-0.0678083137864505	0.0226705801999999	J10	38200	-1.47511936808923	0.344568051810331	E6	C1	1000	1000	0	0.5	38200	
71	11	-0.00918093390415988	-0.1019289271	0	0.8	0.2	-0.00918093390415988	-0.1019289271	J10	61800	-0.288121460703327	-1.33391021667232	E6	C1	1000	1000	0	0.5	61800	
72	12	0.0135935696506401	0.00833280774999857	0	0.4	0.9	0.0135935696506401	0.00833280774999857	J10	1e+05	0.377008830015925	0.0819502635738368	E6	C1	1000	1000	0	0.5	1e+05	
73	1	0.167717393499997	3.3256619	0	0.5	0	0.167717393499997	3.3256619	J10	500	0.71173201212452	2.23063807095638	E7	C1	1000	1000	0	0.5	500	
74	2	0.393184022	2.37225293	0	0.3	0	0.393184022	2.37225293	J10	810	1.05236847025038	3.45202603191643	E7	C1	1000	1000	0	0.5	810	
75	3	0.405774222499999	2.06335781	0	0	0	0.405774222499999	2.06335781	J10	1320	2.65257183943166	4.82463166927466	E7	C1	1000	1000	0	0.5	1320	
76	4	0.45887179285	1.25035111	0	0	0	0.45887179285	1.25035111	J10	2100	2.24066894402427	4.62979412835838	E7	C1	1000	1000	0	0.5	2100	
77	5	0.2667555233	1.206541735	0	0	0	0.2667555233	1.206541735	J10	3400	2.08971635997546	5.1438837947055	E7	C1	1000	1000	0	0.5	3400	
78	6	0.073045334635	0.463173053500001	0	0.1	0	0.073045334635	0.463173053500001	J10	5500	1.09603938533346	2.77423249671899	E7	C1	1000	1000	0	0.5	5500	
79	7	0.0914698435200001	0.0922339065	0	0	0.4	0.0914698435200001	0.0922339065	J10	9000	2.22428065261382	0.829685259826874	E7	C1	1000	1000	0	0.5	9000	
80	8	0.0323601627665003	0.024918762	0	0.4	0.9	0.0323601627665003	0.024918762	J10	14600	0.876146921303327	0.307282178561631	E7	C1	1000	1000	0	0.5	14600	
81	9	0.0352365754719999	0.0347900520000001	0	0.3	0.5	0.0352365754719999	0.0347900520000001	J10	23600	1.23646370601385	0.544044066624437	E7	C1	1000	1000	0	0.5	23600	
82	10	-0.0253089323967014	0.0578040765500004	0	0.6	0.3	-0.0253089323967014	0.0578040765500004	J10	38200	-0.617793953694293	0.990727574238718	E7	C1	1000	1000	0	0.5	38200	
83	11	0.0391078060403503	-0.0356869612500001	0	0	0.9	0.0391078060403503	-0.0356869612500001	J10	61800	1.84452767334881	-0.438457715014677	E7	C1	1000	1000	0	0.5	61800	
84	12	0.0223121434474504	-0.0739840831999996	0	0.7	0.4	0.0223121434474504	-0.0739840831999996	J10	1e+05	0.566534834737235	-0.881982970513499	E7	C1	1000	1000	0	0.5	1e+05	
85	1	0.741655602	4.3172972	0	0.3	0	0.741655602	4.3172972	J10	500	1.0000495424598	2.73608977184059	E8	C1	1000	1000	0	0.5	500	
86	2	1.4051912153	3.584738645	0	0	0	1.4051912153	3.584738645	J10	810	2.80622694646399	4.03653727901081	E8	C1	1000	1000	0	0.5	810	
87	3	0.47565741952	2.40392076	0	0	0	0.47565741952	2.40392076	J10	1320	2.33931352794192	4.21391766065663	E8	C1	1000	1000	0	0.5	1320	
88	4	0.48168826503	1.56755186499999	0	0	0	0.48168826503	1.56755186499999	J10	2100	2.78549024090323	4.91289191401857	E8	C1	1000	1000	0	0.5	2100	
89	5	0.0843350278700001	0.802227414999999	0	0.5	0	0.0843350278700001	0.802227414999999	J10	3400	0.72958809358476	4.17522694870401	E8	C1	1000	1000	0	0.5	3400	
90	6	0.164513121745	0.588628825999999	0	0	0	0.164513121745	0.588628825999999	J10	5500	2.47021164870272	4.02189686883985	E8	C1	1000	1000	0	0.5	5500	
91	7	-0.0134311524809999	0.136000184000001	0	0.6	0.6	-0.0134311524809999	0.136000184000001	J10	9000	-0.409659865044955	0.795755158868963	E8	C1	1000	1000	0	0.5	9000	
92	8	-0.0517146584475001	0.029943643500001	0	0.2	0.8	-0.0517146584475001	0.029943643500001	J10	14600	-1.57380656169062	0.426920666758332	E8	C1	1000	1000	0	0.5	14600	
93	9	0.00703247619549984	0.0376322354999998	0	0.8	0.7	0.00703247619549984	0.0376322354999998	J10	23600	0.260693773156812	0.508678004656253	E8	C1	1000	1000	0	0.5	23600	
94	10	0.0443094066186496	0.0258853209499999	0	0.1	0.5	0.0443094066186496	0.0258853209499999	J10	38200	1.79166321651479	0.364927894447089	E8	C1	1000	1000	0	0.5	38200	
95	11	0.0192587855137002	-0.0662043583500004	0	0.5	0.6	0.0192587855137002	-0.0662043583500004	J10	61800	0.624128749878732	-0.668667986745866	E8	C1	1000	1000	0	0.5	61800	
96	12	-0.0213178279175997	0.0517079046499997	0	0.7	0.6	-0.0213178279175997	0.0517079046499997	J10	1e+05	-0.453531377372912	0.656688732990691	E8	C1	1000	1000	0	0.5	1e+05	
97	1	0.787794840000002	3.87734914999999	0	0	0	0.787794840000002	3.87734914999999	J10	500	2.19589065963827	3.77436445617622	E9	C1	1000	1000	0	0.5	500	
98	2	0.778639641399994	3.27190499999999	0	0	0	0.778639641399994	3.27190499999999	J10	810	3.29767889550034	4.56268701906648	E9	C1	1000	1000	0	0.5	810	
99	3	0.124952095150008	2.62036847999999	0	0.5	0	0.124952095150008	2.62036847999999	J10	1320	0.739390395805632	3.87581663426606	E9	C1	1000	1000	0	0.5	1320	
100	4	0.186357888860001	1.291604795	0	0.3	0	0.186357888860001	1.291604795	J10	2100	1.07815641443681	3.96228345744954	E9	C1	1000	1000	0	0.5	2100	
101	5	0.192371094025	0.942937925	0	0	0	0.192371094025	0.942937925	J10	3400	2.35809090341377	2.52330494404147	E9	C1	1000	1000	0	0.5	3400	
102	6	0.0385909210445	0.5312667395	0	0.3	0	0.0385909210445	0.5312667395	J10	5500	0.824516355270465	3.49215186649181	E9	C1	1000	1000	0	0.5	5500	
103	7	0.0240624772000001	0.1805340955	0	0.3	0.1	0.0240624772000001	0.1805340955	J10	9000	0.898721829720252	1.64917884675286	E9	C1	1000	1000	0	0.5	9000	
104	8	0.00920763640700021	0.113449702	0	0.9	0.2	0.00920763640700021	0.113449702	J10	14600	0.22514844807172	1.21351433628916	E9	C1	1000	1000	0	0.5	14600	
105	9	0.0404321090947	0.0696898840000004	0	0.1	0.4	0.0404321090947	0.0696898840000004	J10	23600	1.56345599040319	0.952234386269673	E9	C1	1000	1000	0	0.5	23600	
106	10	-0.0296789215767002	-0.0422750143499999	0	0.2	0.4	-0.0296789215767002	-0.0422750143499999	J10	38200	-1.66394916204761	-0.580330521598892	E9	C1	1000	1000	0	0.5	38200	
107	11	-0.00909342827333273	0.0560372744999995	0	0.8	0.3	-0.00909342827333273	0.0560372744999995	J10	61800	-0.221909336483687	1.00341594190138	E9	C1	1000	1000	0	0.5	61800	
108	12	-0.0436207042675571	0.0330660933999986	0	0.3	0.7	-0.0436207042675571	0.0330660933999986	J10	1e+05	-1.00653400726773	0.289515948228132	E9	C1	1000	1000	0	0.5	1e+05	
109	1	0.255754843	4.85592945	0	0.5	0	0.255754843	4.85592945	J10	500	0.769464573392046	8.98913537266095	E10	C1	1000	1000	0	0.5	500	
110	2	1.17020779850001	3.368701615	0	0	0	1.17020779850001	3.368701615	J10	810	3.67010280367895	4.0244555365541	E10	C1	1000	1000	0	0.5	810	
111	3	0.809465386	2.680948265	0	0	0	0.809465386	2.680948265	J10	1320	3.94520379862836	4.25648871209003	E10	C1	1000	1000	0	0.5	1320	
112	4	0.53214517718	1.65861651	0	0	0	0.53214517718	1.65861651	J10	2100	3.15767909247103	3.69702901578473	E10	C1	1000	1000	0	0.5	2100	
113	5	0.27371277408	1.012566675	0	0	0	0.27371277408	1.012566675	J10	3400	1.97908655278599	3.53647807026538	E10	C1	1000	1000	0	0.5	3400	
114	6	-0.00895767239500001	0.443544301	0	0.8	0	-0.00895767239500001	0.443544301	J10	5500	-0.172046725997225	3.17336984914808	E10	C1	1000	1000	0	0.5	5500	
115	7	0.0602302304835999	0.212810700500001	0	0.2	0	0.0602302304835999	0.212810700500001	J10	9000	1.63531353555529	2.10010750120192	E10	C1	1000	1000	0	0.5	9000	
116	8	0.113512810356	0.0630478454999993	0	0	0.3	0.113512810356	0.0630478454999993	J10	14600	5.85809876294179	0.985464659011099	E10	C1	1000	1000	0	0.5	14600	
117	9	0.0333239305040002	-0.0659940115000002	0	0.3	0	0.0333239305040002	-0.0659940115000002	J10	23600	1.38800841457363	-2.57284565930163	E10	C1	1000	1000	0	0.5	23600	
118	10	0.0089980612410901	-0.0381589324	0	0.6	0.5	0.0089980612410901	-0.0381589324	J10	38200	0.231285226941322	-0.7332227931487	E10	C1	1000	1000	0	0.5	38200	
119	11	0.0153167914683002	-0.0401744504999982	0	0.5	0.8	0.0153167914683002	-0.0401744504999982	J10	61800	0.709802097173316	-0.567749988254981	E10	C1	1000	1000	0	0.5	61800	
120	12	-0.0202758417550499	0.1480149494	0	0.7	0.4	-0.0202758417550499	0.1480149494	J10	1e+05	-0.564506006508117	1.04222707190034	E10	C1	1000	1000	0	0.5	1e+05	
121	1	1.0487445545	3.84345399999999	0	0.2	0	1.0487445545	3.84345399999999	J10	500	1.44870659695337	4.88475244320251	E11	C1	1000	1000	0	0.5	500	
122	2	0.532259182	1.74534274	0	0.2	0	0.532259182	1.74534274	J10	810	1.41546423995867	2.62249671062876	E11	C1	1000	1000	0	0.5	810	
123	3	0.545986308394999	3.008436615	0	0	0	0.545986308394999	3.008436615	J10	1320	4.34897288179409	3.63458131797479	E11	C1	1000	1000	0	0.5	1320	
124	4	0.465926605479999	1.38125978	0	0	0	0.465926605479999	1.38125978	J10	2100	3.81142580446397	4.28240048920216	E11	C1	1000	1000	0	0.5	2100	
125	5	0.0947151700700008	1.036591475	0	0.2	0	0.0947151700700008	1.036591475	J10	3400	1.32331823290261	3.13836473504874	E11	C1	1000	1000	0	0.5	3400	
126	6	0.12679310836	0.448924406000001	0	0	0	0.12679310836	0.448924406000001	J10	5500	2.87823812765901	2.87313308430559	E11	C1	1000	1000	0	0.5	5500	
127	7	0.070513326675	0.0950007270000004	0	0.2	0.5	0.070513326675	0.0950007270000004	J10	9000	1.19581377875883	0.655452392225413	E11	C1	1000	1000	0	0.5	9000	
