	V1	c-q	nc-q	true-q	c-p	nc-p	c-bias	nc-bias	type	L	stan-c	stan-nc	rep	config	gwas_size	test_size	h2	ts	num_causal	env
80	32	-0.000706456268499981	-0.0389905335	0	0.97	0.362	-0.000706456268499981	-0.0389905335	ID	14600	-0.0433804942359305	-0.922426437182135	E2	C1	1000	1000	0	0.5	14600	
81	33	0.12514398239115	0.568613114500001	0	0	0	0.12514398239115	0.568613114500001	1	23600	3.90900532689205	7.18939525195343	E2	C1	1000	1000	0	0.5	23600	
82	34	0.15982692120425	0.6900563365	0	0	0	0.15982692120425	0.6900563365	FGr	23600	5.18954136054877	9.22381381100155	E2	C1	1000	1000	0	0.5	23600	
83	35	0.78533024336355	4.038844101	0	0	0	0.78533024336355	4.038844101	NoCorrection	23600	11.1614955384378	22.5256915839395	E2	C1	1000	1000	0	0.5	23600	
84	36	0.00824303570725007	-0.0931035896000001	0	0.698	0.077	0.00824303570725007	-0.0931035896000001	ID	23600	0.368178803380907	-1.76334130806784	E2	C1	1000	1000	0	0.5	23600	
85	37	0.081295350827515	0.3593621496	0	0.003	0	0.081295350827515	0.3593621496	1	38200	2.74352045091275	5.00783777671993	E2	C1	1000	1000	0	0.5	38200	
86	38	0.09521229635555	0.439080774999999	0	0.002	0	0.09521229635555	0.439080774999999	FGr	38200	3.1219654032869	5.99077531056867	E2	C1	1000	1000	0	0.5	38200	
87	39	0.662884760372	3.986509443	0	0	0	0.662884760372	3.986509443	NoCorrection	38200	11.827524247403	25.7883084829837	E2	C1	1000	1000	0	0.5	38200	
88	40	0.0405548595005499	0.0765622477500001	0	0.152	0.248	0.0405548595005499	0.0765622477500001	ID	38200	1.44172594176329	1.16297113726912	E2	C1	1000	1000	0	0.5	38200	
89	41	0.0536209823834999	0.34375268355	0	0.112	0.001	0.0536209823834999	0.34375268355	1	61800	1.59862591979097	4.16345557602883	E2	C1	1000	1000	0	0.5	61800	
90	42	0.081684352925	0.3628930693	0	0.021	0	0.081684352925	0.3628930693	FGr	61800	2.34034421880279	4.30119833752946	E2	C1	1000	1000	0	0.5	61800	
91	43	0.69927755732805	3.8549056085	0	0	0	0.69927755732805	3.8549056085	NoCorrection	61800	14.1640260935008	29.2810751831157	E2	C1	1000	1000	0	0.5	61800	
92	44	0.0228924675338501	0.10364783	0	0.506	0.195	0.0228924675338501	0.10364783	ID	61800	0.675710506799819	1.29469974199862	E2	C1	1000	1000	0	0.5	61800	
93	45	0.00948448201184984	0.1252471289	0	0.846	0.255	0.00948448201184984	0.1252471289	1	1e+05	0.209129421509223	1.16946944274669	E2	C1	1000	1000	0	0.5	1e+05	
94	46	0.00956896763374993	0.121657453449998	0	0.822	0.254	0.00956896763374993	0.121657453449998	FGr	1e+05	0.212177012187768	1.15726281598858	E2	C1	1000	1000	0	0.5	1e+05	
